WMC,DIT,NOC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,AVG_CC,MAX_CC,FAULTY
1,1,0,2,2,0,0,2,0,2,12,0,0,0,1,0,0,9,1037,1,NotFaulty
9,1,0,19,52,30,0,19,2,1.0417,410,1,0,0,0.3333,0,0,43.8889,118,11,Faulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,1068,1,NotFaulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,1084,1,NotFaulty
4,1,0,9,12,4,0,9,4,0.3333,79,1,0,0,0.3929,0,0,17.75,273,7,NotFaulty
3,1,0,7,7,1,0,7,3,0,39,1,0,0,0.5333,0,0,11.3333,366,2,NotFaulty
2,1,0,4,4,1,0,4,2,2,10,0,0,0,0.625,0,0,4,550,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,56,0,0,0,0,0,0,54,1102,1,NotFaulty
10,1,0,11,43,21,0,11,3,0.9556,225,0.8,0,0,0.58,0,0,20.5,111,3,NotFaulty
8,2,0,1,20,12,0,1,5,0.8571,196,0.3,8,0.6842,0.5238,1,1,22.25,141,4,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1129,1,NotFaulty
8,1,0,4,8,28,0,4,8,2,8,0,0,0,0.4167,0,0,0,142,1,NotFaulty
10,1,0,7,17,35,0,7,10,0.7407,75,1,0,0,0.2833,0,0,6.2,115,3,NotFaulty
12,1,0,8,23,10,0,8,10,0.7955,184,0.5,0,0,0.35,0,0,14,98,7,NotFaulty
4,1,0,3,4,6,0,3,4,2,4,0,0,0,0.7,0,0,0,296,1,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1186,1,NotFaulty
4,1,0,3,9,0,0,3,4,0.25,69,1,0,0,0.5417,0,0,15.25,298,5,NotFaulty
5,1,0,4,6,10,0,4,5,2,12,0,0,0,0.6,0,0,1.4,240,1,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1201,1,NotFaulty
3,1,0,1,7,3,0,1,2,2,35,0,0,0,0.5556,0,0,10.6667,403,4,NotFaulty
1,1,0,1,3,0,0,1,0,2,21,0,0,0,0,0,0,19,1210,1,Faulty
6,1,0,5,17,13,0,5,4,1,261,1,0,0,0.4,0,0,42.1667,206,11,Faulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1239,1,NotFaulty
6,1,0,1,13,15,0,1,4,1.2,110,0,0,0,0.3333,0,0,17,208,4,NotFaulty
13,1,0,2,18,66,0,2,10,0.6944,119,1,0,0,0.2639,0,0,7.9231,97,5,NotFaulty
3,1,0,0,7,3,0,0,2,2,31,0,0,0,0.5556,0,0,9.3333,424,1,NotFaulty
6,1,0,3,24,15,0,3,5,1.2,124,1,0,0,0.375,0,0,19.3333,214,4,NotFaulty
7,1,0,3,25,21,0,3,4,1.1667,169,1,0,0,0.3214,0,0,22.8571,186,6,Faulty
7,1,0,2,7,21,0,2,7,2,7,0,0,0,0.4,0,0,0,1,1,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
15,1,0,7,36,71,0,7,13,0.8182,317,0.7273,0,0,0.2302,0,0,19.4,2,7,NotFaulty
3,1,0,1,9,1,0,1,2,0,54,0,0,0,0.6667,0,0,16.6667,16,3,NotFaulty
2,2,0,0,3,1,0,0,1,2,6,0,0,0.8333,0.75,1,1,2,25,1,NotFaulty
6,3,0,2,12,0,0,2,4,0,67,0,0,0.7143,0.3889,1,4,10,9,1,NotFaulty
12,1,0,5,32,30,0,5,7,0.6182,231,0.8,0,0,0.2396,0,0,17.8333,6,3,NotFaulty
16,1,0,3,29,86,0,3,3,0.8111,189,0.8333,0,0,0.1813,0,0,10.4375,5,3,NotFaulty
42,1,0,7,127,537,0,7,14,0.8659,1471,0.7143,0,0,0.1653,0,0,33.3571,5,15,NotFaulty
15,1,0,10,37,25,0,10,12,0.8442,337,0.7273,0,0,0.25,0,0,20.7333,17,7,NotFaulty
2,3,0,1,7,0,0,1,1,0,48,0,0,0.9474,0.6667,0,0,22.5,129,3,NotFaulty
6,1,0,2,19,0,0,2,4,0.6857,256,1,0,0,0.3667,0,0,40.5,46,10,NotFaulty
5,1,0,0,21,10,0,0,0,1,113,0,0,0,0.25,0,0,21.2,58,5,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,292,1,NotFaulty
2,1,0,1,5,1,0,1,2,2,9,0,0,0,0.75,0,0,3.5,147,1,NotFaulty
3,1,0,2,12,3,0,2,2,1.5,40,1,0,0,0.5556,0,0,11.6667,99,1,NotFaulty
10,1,0,2,20,15,0,2,9,0.1111,100,1,0,0,0.45,0,0,8.9,30,2,NotFaulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.8,0,0,0,62,1,NotFaulty
9,1,0,2,19,6,0,2,9,0.375,107,1,0,0,0.3333,0,0,10.6667,36,4,NotFaulty
9,1,0,2,24,6,0,2,9,0.2917,117,1,0,0,0.3333,0,0,11.6667,37,3,NotFaulty
12,1,0,2,37,32,0,2,10,0.4848,290,1,0,0,0.3833,0,0,22.9167,30,7,NotFaulty
3,1,0,0,16,0,0,0,1,0.5,74,1,0,0,0.625,0,0,22,122,2,NotFaulty
11,1,0,19,33,55,0,19,9,2,140,0,0,0,0.1477,0,0,11.7273,35,3,NotFaulty
3,1,0,10,14,0,0,10,2,0.6364,144,1,0,0,0.4667,0,0,43.3333,130,3,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
47,1,0,10,71,857,0,10,27,0.9279,422,1,0,0,0.1146,0,0,7.5745,9,2,NotFaulty
44,1,0,9,67,796,0,9,22,0.9192,331,1,0,0,0.2227,0,0,6.0909,11,3,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
42,1,0,32,100,623,0,32,38,0.8963,646,0.6667,1,0,0.2585,0,0,14.0952,13,13,NotFaulty
1,1,0,1,3,0,0,1,0,2,21,0,0,0,0,0,0,19,565,1,NotFaulty
47,1,0,15,63,835,0,15,26,0.9236,618,0.9032,0,0,0.1187,0,0,11.4894,13,10,NotFaulty
2,1,0,3,7,0,0,3,2,0,25,1,0,0,0.625,0,0,11,327,4,NotFaulty
2,1,0,4,7,0,0,4,2,0,28,1,0,0,0.625,0,0,12.5,329,4,NotFaulty
4,1,0,16,32,4,0,16,1,0.6167,153,0,0,0,0.4375,0,0,32.25,166,3,NotFaulty
2,1,0,4,10,0,0,4,1,0,50,0,0,0,0.6667,0,0,23,335,4,NotFaulty
22,1,0,7,43,143,0,7,0,0.8476,271,0.9,0,0,0.1667,0,0,10.8636,31,5,NotFaulty
1,1,0,5,2,0,0,5,1,2,36,0,0,0,1,0,0,27,700,1,NotFaulty
2,1,0,4,5,0,0,4,1,0,33,0,0,0,0.6667,0,0,14,351,1,Faulty
2,1,0,10,10,0,0,10,1,0,54,0,0,0,0.625,0,0,24.5,352,2,Faulty
2,1,0,4,5,0,0,4,1,0,21,0,0,0,0.75,0,0,9,353,1,Faulty
1,3,0,1,2,0,0,1,0,2,8,0,0,1,1,0,0,6,708,1,NotFaulty
25,1,0,29,84,102,0,29,3,0.9189,991,0.8649,0,0,0.1345,0,0,37.16,31,14,Faulty
2,1,0,10,9,0,0,10,2,0.4,63,1,0,0,0.6,0,0,28,397,1,NotFaulty
10,2,0,0,19,0,0,0,10,0.5,62,1,0,0.5,0.34,1,2,5,80,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.9444,78,0.1667,6,0.8667,0.4444,1,1,17,202,1,NotFaulty
3,1,0,1,4,0,0,1,3,0.5,20,1,0,0,0.5556,0,0,5,270,1,NotFaulty
2,3,0,0,5,1,0,0,2,2,38,0,0,0.9474,0.6667,1,1,18,408,4,NotFaulty
4,2,0,1,7,4,0,1,2,0.9524,89,0.1429,7,0.8667,0.4444,1,1,19.5,205,1,NotFaulty
7,1,0,0,12,0,0,0,7,0.6667,88,1,0,0,0.5238,0,0,11,118,2,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,208,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,209,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,63,0,0,0,0,0,0,61,837,1,NotFaulty
5,2,0,4,10,6,0,4,3,0.75,56,0.3333,3,0.8125,0.3125,1,1,9.6,168,2,NotFaulty
29,1,0,1,29,406,0,1,29,2,29,0,0,0,0.5,0,0,0,30,1,NotFaulty
27,1,0,0,27,351,0,0,27,2,27,0,0,0,0.7037,0,0,0,33,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
8,1,0,2,14,10,0,2,3,0.6786,157,0.25,0,0,0.4583,0,0,18.125,114,4,NotFaulty
1,1,0,0,2,0,0,0,0,2,10,0,2,0,1,0,0,6,917,1,NotFaulty
56,3,0,5,91,616,0,5,49,0.525,1372,0.625,0,0.2838,0.1714,3,12,23.3571,18,4,NotFaulty
2,1,0,0,3,0,0,0,0,0,22,0,0,0,0.6667,0,0,9,518,1,NotFaulty
1,1,0,2,2,0,0,2,0,2,12,0,0,0,1,0,0,9,1038,1,NotFaulty
9,1,0,18,52,30,0,18,2,1.0417,413,1,0,0,0.3333,0,0,44.2222,118,11,Faulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,1069,1,NotFaulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,1085,1,NotFaulty
4,1,0,9,12,4,0,9,4,0.3333,79,1,0,0,0.3929,0,0,17.75,274,7,NotFaulty
3,1,0,7,7,1,0,7,3,0,39,1,0,0,0.5333,0,0,11.3333,366,2,NotFaulty
2,1,0,4,4,1,0,4,2,2,10,0,0,0,0.625,0,0,4,551,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,56,0,0,0,0,0,0,54,1103,1,NotFaulty
11,1,0,15,53,21,0,15,3,0.95,274,0.8,0,0,0.4697,0,0,23,101,4,NotFaulty
8,2,0,1,20,12,0,1,5,0.8571,196,0.3,8,0.6842,0.5238,1,1,22.25,141,4,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1134,1,NotFaulty
8,1,0,4,8,28,0,4,8,2,8,0,0,0,0.4167,0,0,0,142,1,NotFaulty
10,1,0,7,17,35,0,7,10,0.7407,75,1,0,0,0.2833,0,0,6.2,115,3,NotFaulty
12,1,0,8,23,10,0,8,10,0.7955,184,0.5,0,0,0.35,0,0,14,98,7,NotFaulty
4,1,0,3,4,6,0,3,4,2,4,0,0,0,0.7,0,0,0,297,1,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1191,1,NotFaulty
4,1,0,3,9,0,0,3,4,0.25,69,1,0,0,0.5417,0,0,15.25,300,5,NotFaulty
5,1,0,4,6,10,0,4,5,2,12,0,0,0,0.6,0,0,1.4,241,1,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1206,1,NotFaulty
3,1,0,1,7,3,0,1,2,2,35,0,0,0,0.5556,0,0,10.6667,404,4,NotFaulty
1,1,0,1,3,0,0,1,0,2,21,0,0,0,0,0,0,19,1215,1,NotFaulty
7,1,0,5,18,15,0,5,4,0.8333,297,1,0,0,0.3333,0,0,41.1429,178,11,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1248,1,NotFaulty
6,1,0,1,13,15,0,1,4,1.2,115,0,0,0,0.3333,0,0,17.6667,210,5,NotFaulty
13,1,0,2,18,66,0,2,10,0.6944,119,1,0,0,0.2639,0,0,7.9231,98,5,NotFaulty
3,1,0,0,7,3,0,0,2,2,31,0,0,0,0.5556,0,0,9.3333,427,1,NotFaulty
6,1,0,3,24,15,0,3,5,1.2,125,1,0,0,0.375,0,0,19.5,216,4,NotFaulty
7,1,0,3,25,21,0,3,4,1.1667,175,1,0,0,0.3214,0,0,23.7143,188,6,NotFaulty
7,1,0,2,7,21,0,2,7,2,7,0,0,0,0.4,0,0,0,1,1,NotFaulty
15,1,0,7,36,71,0,7,13,0.8182,313,0.7273,0,0,0.2302,0,0,19.1333,2,7,NotFaulty
3,1,0,1,9,1,0,1,2,0,54,0,0,0,0.6667,0,0,16.6667,16,3,NotFaulty
2,2,0,0,3,1,0,0,1,2,6,0,0,0.8333,0.75,1,1,2,25,1,NotFaulty
6,3,0,2,12,0,0,2,4,0,67,0,0,0.7143,0.3889,1,4,10,9,1,NotFaulty
12,1,0,5,32,30,0,5,7,0.6182,231,0.8,0,0,0.2396,0,0,17.8333,6,3,NotFaulty
16,1,0,3,29,86,0,3,3,0.8111,189,0.8333,0,0,0.1813,0,0,10.4375,5,3,NotFaulty
42,1,0,7,127,537,0,7,14,0.8659,1471,0.7143,0,0,0.1653,0,0,33.3571,5,15,NotFaulty
15,1,0,10,37,25,0,10,12,0.8442,337,0.7273,0,0,0.25,0,0,20.7333,17,7,NotFaulty
2,3,0,1,7,0,0,1,1,0,48,0,0,0.9474,0.6667,0,0,22.5,129,3,NotFaulty
6,1,0,2,19,0,0,2,4,0.6857,256,1,0,0,0.3667,0,0,40.5,46,10,NotFaulty
5,1,0,0,21,10,0,0,0,1,113,0,0,0,0.25,0,0,21.2,58,5,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,292,1,NotFaulty
2,1,0,1,5,1,0,1,2,2,9,0,0,0,0.75,0,0,3.5,147,1,NotFaulty
3,1,0,2,12,3,0,2,2,1.5,40,1,0,0,0.5556,0,0,11.6667,99,1,NotFaulty
7,1,0,2,17,0,0,2,6,0.1667,80,1,0,0,0.5714,0,0,10.2857,43,2,NotFaulty
5,1,0,1,5,10,0,1,5,2,5,0,0,0,0.6,0,0,0,62,1,NotFaulty
6,1,0,2,16,0,0,2,6,0.4,85,1,0,0,0.4,0,0,12.8333,53,4,NotFaulty
6,1,0,2,21,0,0,2,6,0.3333,95,1,0,0,0.4,0,0,14.3333,54,3,NotFaulty
9,1,0,2,34,2,0,2,7,0.5417,270,1,0,0,0.4722,0,0,28.6667,39,7,NotFaulty
3,1,0,0,16,0,0,0,1,0.5,74,1,0,0,0.625,0,0,22,118,2,NotFaulty
14,1,0,22,38,91,0,22,9,2,179,0,0,0,0.127,0,0,11.7857,27,4,NotFaulty
3,1,0,10,14,0,0,10,2,0.6364,144,1,0,0,0.4667,0,0,43.3333,128,3,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
47,1,0,10,71,857,0,10,27,0.9279,422,1,0,0,0.1146,0,0,7.5745,9,2,NotFaulty
44,1,0,9,67,796,0,9,22,0.9192,331,1,0,0,0.2227,0,0,6.0909,11,3,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
43,1,0,32,101,661,0,32,39,0.8968,656,0.6667,1,0,0.2571,0,0,13.9767,13,13,NotFaulty
1,1,0,1,3,0,0,1,0,2,21,0,0,0,0,0,0,19,562,1,NotFaulty
47,1,0,15,63,835,0,15,26,0.9236,620,0.9032,0,0,0.1187,0,0,11.5319,13,10,NotFaulty
2,1,0,3,7,0,0,3,2,0,25,1,0,0,0.625,0,0,11,325,4,NotFaulty
2,1,0,4,7,0,0,4,2,0,28,1,0,0,0.625,0,0,12.5,328,4,NotFaulty
4,1,0,16,32,4,0,16,1,0.6167,153,0,0,0,0.4375,0,0,32.25,165,3,NotFaulty
2,1,0,4,10,0,0,4,1,0,50,0,0,0,0.6667,0,0,23,333,4,NotFaulty
22,1,0,7,43,143,0,7,0,0.8476,271,0.9,0,0,0.1667,0,0,10.8636,31,5,NotFaulty
1,1,0,5,2,0,0,5,1,2,36,0,0,0,1,0,0,27,697,1,NotFaulty
2,1,0,4,5,0,0,4,1,0,33,0,0,0,0.6667,0,0,14,349,1,NotFaulty
2,1,0,10,10,0,0,10,1,0,54,0,0,0,0.625,0,0,24.5,351,2,NotFaulty
2,1,0,4,5,0,0,4,1,0,21,0,0,0,0.75,0,0,9,352,1,NotFaulty
1,3,0,1,2,0,0,1,0,2,8,0,0,1,1,0,0,6,705,1,NotFaulty
25,1,0,30,86,94,0,30,3,0.9211,1018,0.8684,0,0,0.1345,0,0,38.2,31,14,NotFaulty
2,1,0,10,9,0,0,10,2,0.4,63,1,0,0,0.6,0,0,28,396,1,NotFaulty
10,2,0,0,19,0,0,0,10,0.5,62,1,0,0.5,0.34,1,2,5,80,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.9444,78,0.1667,6,0.8667,0.4444,1,1,17,201,1,NotFaulty
3,1,0,1,4,0,0,1,3,0.5,20,1,0,0,0.5556,0,0,5,270,1,NotFaulty
2,3,0,0,5,1,0,0,2,2,38,0,0,0.9474,0.6667,1,1,18,407,4,NotFaulty
4,2,0,1,7,4,0,1,2,0.9524,89,0.1429,7,0.8667,0.4444,1,1,19.5,204,1,NotFaulty
7,1,0,0,12,0,0,0,7,0.6667,88,1,0,0,0.5238,0,0,11,118,2,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,207,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,208,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,63,0,0,0,0,0,0,61,836,1,NotFaulty
5,2,0,4,10,6,0,4,3,0.75,56,0.3333,3,0.8125,0.3125,1,1,9.6,168,2,NotFaulty
29,1,0,1,29,406,0,1,29,2,29,0,0,0,0.5,0,0,0,30,1,NotFaulty
27,1,0,0,27,351,0,0,27,2,27,0,0,0,0.7037,0,0,0,33,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
8,1,0,2,14,10,0,2,3,0.6786,157,0.25,0,0,0.4583,0,0,18.125,114,4,NotFaulty
1,1,0,0,2,0,0,0,0,2,10,0,2,0,1,0,0,6,916,1,NotFaulty
56,3,0,5,91,616,0,5,49,0.525,1372,0.625,0,0.2838,0.1714,3,12,23.3571,18,4,NotFaulty
2,1,0,0,3,0,0,0,0,0,22,0,0,0,0.6667,0,0,9,518,1,NotFaulty
1,1,0,2,2,0,0,2,0,2,12,0,0,0,1,0,0,9,1037,1,NotFaulty
9,1,0,18,52,30,0,18,2,1.0536,427,1,0,0,0.3333,0,0,45.6667,118,11,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,1069,1,NotFaulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,1085,1,NotFaulty
4,1,0,9,12,4,0,9,4,0.3333,79,1,0,0,0.3929,0,0,17.75,274,7,NotFaulty
3,1,0,7,7,1,0,7,3,0,39,1,0,0,0.5333,0,0,11.3333,366,2,NotFaulty
2,1,0,4,4,1,0,4,2,2,10,0,0,0,0.625,0,0,4,551,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,56,0,0,0,0,0,0,54,1103,1,NotFaulty
15,1,0,18,68,73,0,18,3,0.9571,370,0.8,0,0,0.3714,0,0,23,75,4,NotFaulty
8,2,0,1,20,12,0,1,5,0.8571,196,0.3,8,0.6842,0.5238,1,1,22.25,143,4,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1147,1,NotFaulty
8,1,0,4,8,28,0,4,8,2,8,0,0,0,0.4167,0,0,0,144,1,NotFaulty
10,1,0,7,17,35,0,7,10,0.7407,75,1,0,0,0.2833,0,0,6.2,116,3,NotFaulty
12,1,0,8,23,10,0,8,10,0.7955,184,0.5,0,0,0.35,0,0,14,99,7,NotFaulty
4,1,0,3,4,6,0,3,4,2,4,0,0,0,0.7,0,0,0,300,1,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1204,1,NotFaulty
4,1,0,3,9,0,0,3,4,0.25,69,1,0,0,0.5417,0,0,15.25,303,5,NotFaulty
5,1,0,4,6,10,0,4,5,2,12,0,0,0,0.6,0,0,1.4,243,1,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1219,1,NotFaulty
3,1,0,1,7,3,0,1,2,2,35,0,0,0,0.5556,0,0,10.6667,409,4,NotFaulty
1,1,0,1,3,0,0,1,0,2,21,0,0,0,0,0,0,19,1228,1,NotFaulty
7,1,0,5,18,15,0,5,4,0.8333,297,1,0,0,0.3333,0,0,41.1429,180,11,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1261,1,NotFaulty
6,1,0,1,13,15,0,1,4,1.2,117,0,0,0,0.3333,0,0,18,212,5,NotFaulty
13,1,0,2,18,66,0,2,10,0.6944,119,1,0,0,0.2639,0,0,7.9231,99,5,NotFaulty
3,1,0,0,7,3,0,0,2,2,31,0,0,0,0.5556,0,0,9.3333,432,1,NotFaulty
6,1,0,4,24,15,0,4,5,1.2,125,1,0,0,0.375,0,0,19.5,218,4,NotFaulty
9,1,0,3,27,36,0,3,6,1.125,215,1,0,0,0.3889,0,0,22.6667,148,7,NotFaulty
