WMC,DIT,NOC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,AVG_CC,MAX_CC,FAULTY
2,1,0,4,4,0,0,4,1,0.5,18,0,0,0,0.625,0,0,7,1489,1,Faulty
2,1,0,4,4,0,0,4,1,0.5,18,0,0,0,0.625,0,0,7,1490,1,Faulty
2,1,0,4,4,0,0,4,1,0.5,18,0,0,0,0.625,0,0,7,1491,1,Faulty
4,1,0,3,12,0,0,3,4,0.5833,102,0.25,0,0,0.5,0,0,23.5,747,2,NotFaulty
5,1,0,1,6,10,0,1,4,1,18,0,1,0,0.55,0,0,2.4,622,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,28,0,0,0,0,0,0,26,3112,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,28,0,0,0,0,0,0,26,3113,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,779,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Faulty
4,1,0,2,6,0,0,2,3,0.6667,28,0,0,0,0.4375,0,0,5.5,780,1,NotFaulty
6,1,0,5,13,9,0,5,4,0.45,123,0.75,0,0,0.5,0,0,18.8333,521,3,NotFaulty
4,1,0,2,9,0,0,2,3,0.5,28,0,0,0,0.5,0,0,5.5,783,1,NotFaulty
3,1,0,4,6,1,0,4,1,0,27,0,0,0,0.6667,0,0,7.6667,1046,1,NotFaulty
37,1,0,25,71,480,0,25,35,0.9352,355,0.5,0,0,0.1779,0,0,8.4324,86,5,Faulty
36,1,0,10,58,556,0,10,35,0.8714,204,1,0,0,0.197,0,0,4.6111,89,3,Faulty
2,1,0,3,5,0,0,3,1,0,21,0,0,0,0.6667,0,0,9,1614,2,Faulty
2,1,0,3,8,0,0,3,1,0,35,0,0,0,0.75,0,0,16,1615,2,Faulty
2,1,0,3,6,0,0,3,1,0,21,0,0,0,0.75,0,0,9,1617,2,Faulty
2,1,0,3,6,0,0,3,1,0,21,0,0,0,0.75,0,0,9,1618,2,Faulty
35,1,0,7,36,595,0,7,35,2,84,0,0,0,0.2,0,0,1.4,93,1,Faulty
4,1,0,4,11,0,0,4,3,0.5,33,0.5,0,0,0.625,0,0,6.75,819,1,Faulty
4,1,0,3,11,0,0,3,3,0.5,33,0.5,0,0,0.625,0,0,6.75,820,1,Faulty
4,1,0,5,11,0,0,5,3,0.5,34,0,0,0,0.625,0,0,7,821,1,NotFaulty
2,1,0,2,4,1,0,2,1,1,14,0,0,0,0.75,0,0,5.5,1643,1,Faulty
2,1,0,4,5,0,0,4,1,0,27,0,0,0,0.6,0,0,11,1644,1,Faulty
2,1,0,4,5,0,0,4,1,0,27,0,0,0,0.6,0,0,11,1645,1,Faulty
2,1,0,4,5,0,0,4,1,0,27,0,0,0,0.6,0,0,11,1646,1,Faulty
2,1,0,4,6,0,0,4,1,0,33,0,0,0,0.6,0,0,14,1647,1,Faulty
2,1,0,4,6,0,0,4,1,0,33,0,0,0,0.6,0,0,14,1648,1,Faulty
2,1,0,4,6,0,0,4,1,0,33,0,0,0,0.6,0,0,14,1649,1,Faulty
4,1,0,3,8,2,0,3,1,0.4444,57,1,0,0,0.4167,0,0,12.5,826,4,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,3306,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,16,0,0,0,1,0,0,12,3307,1,NotFaulty
6,1,0,3,10,9,0,3,4,0.2,65,0.5,0,0,0.4583,0,0,9.5,552,2,NotFaulty
26,1,0,10,53,0,0,10,22,0.885,887,0.9375,0,0,0.305,0,0,32.5,129,6,NotFaulty
4,1,0,17,27,4,0,17,3,0.6667,216,1,0,0,0.5556,0,0,52.75,844,19,Faulty
7,1,0,0,8,3,0,0,7,0.6667,46,1,0,0,0.5714,0,0,5.1429,483,1,NotFaulty
3,1,0,1,4,0,0,1,3,0.5,20,1,0,0,0.5556,0,0,5,1128,1,NotFaulty
8,1,0,0,9,4,0,0,8,0.6667,61,1,0,0,0.5,0,0,6.25,424,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Faulty
5,1,0,1,6,4,0,1,0,0.5,35,1,0,0,0.4,0,0,5.4,681,1,NotFaulty
2,1,0,2,5,0,0,2,2,0,41,1,0,0,0.6667,0,0,18.5,1705,3,NotFaulty
5,1,0,1,6,4,0,1,0,0.5,35,1,0,0,0.4,0,0,5.4,683,1,NotFaulty
4,1,0,3,8,0,0,3,4,0.8333,36,1,0,0,0.5,0,0,7.5,854,1,NotFaulty
4,1,0,1,14,0,0,1,3,1.0667,60,0,3,0,0.625,1,1,12.75,856,5,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
6,1,0,4,9,9,0,4,4,0.5,54,0.5,0,0,0.5,0,0,7.6667,572,2,NotFaulty
17,1,0,7,25,42,0,7,10,0.75,631,0.8571,0,0,0.2604,0,0,35.7059,206,19,NotFaulty
8,1,0,1,20,0,0,1,8,0.4857,192,0,0,0,0.3,1,1,22.375,441,11,NotFaulty
14,1,0,2,35,0,0,2,9,0.6769,183,1,0,0,0.2857,1,1,11.7143,253,7,NotFaulty
27,1,0,3,27,351,0,3,27,2,27,0,0,0,0.321,0,0,0,132,1,NotFaulty
3,1,0,0,7,0,0,0,3,0,112,0,0,0,0.4667,1,1,35,1197,8,NotFaulty
2,1,0,3,8,0,0,3,1,0,24,0,0,0,0.75,0,0,10.5,1796,1,NotFaulty
2,1,0,2,6,0,0,2,1,0,18,0,0,0,0.75,0,0,7.5,1797,1,NotFaulty
7,1,0,2,14,1,0,2,5,0.2778,143,0.6667,0,0,0.3571,1,1,19,515,6,NotFaulty
47,1,0,21,131,199,0,21,30,0.7995,1661,0.8889,0,0,0.1913,0,0,33.9574,79,18,NotFaulty
2,1,0,1,6,1,0,1,1,1,22,0,0,0,0.6667,0,0,9.5,1866,1,NotFaulty
4,1,0,9,31,4,0,9,2,0,192,0.5,0,0,0.5625,0,0,46.5,935,7,NotFaulty
9,1,0,2,16,0,0,2,5,0.375,151,0.6667,0,0,0.3148,1,1,15.4444,417,6,NotFaulty
6,1,0,1,10,0,0,1,2,0.2,82,1,0,0,0.3333,1,1,12.3333,628,6,NotFaulty
5,1,0,13,51,0,0,13,1,0,399,0,0,0,0.4333,0,0,78.6,760,14,NotFaulty
4,1,0,7,23,4,0,7,2,0,137,0.5,0,0,0.5625,0,0,32.75,952,4,NotFaulty
45,1,0,29,188,190,0,29,24,0.8766,2067,0.8571,0,0,0.1259,0,0,44.4667,87,17,NotFaulty
1,1,0,1,2,0,0,1,0,2,17,0,0,0,1,0,0,13,3933,1,NotFaulty
4,1,0,1,8,0,0,1,3,0.6667,28,0,0,0,0.4375,0,0,5.5,984,1,NotFaulty
2,1,0,3,7,0,0,3,1,0,29,0,0,0,0.6667,0,0,13,1970,2,NotFaulty
7,1,0,3,17,1,0,3,5,0.3889,95,1,0,0,0.3214,0,0,12.1429,564,2,NotFaulty
4,1,0,1,7,2,0,1,3,0.7778,31,0,0,0,0.5,0,0,6,988,1,NotFaulty
2,1,0,4,9,0,0,4,1,0,45,0,0,0,0.6667,0,0,21,1979,3,NotFaulty
7,1,0,3,17,0,0,3,5,0.4167,105,1,0,0,0.3214,0,0,13.4286,567,2,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,3971,1,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,0.5,0,0,0,993,1,NotFaulty
2,1,0,2,6,0,0,2,1,0.3333,37,0,0,0,0.6,0,0,16,1989,3,Faulty
2,1,0,2,6,0,0,2,1,0.3333,37,0,0,0,0.6,0,0,16,1991,3,Faulty
2,1,0,2,6,0,0,2,1,0.3333,36,0,0,0,0.6,0,0,15.5,1993,3,Faulty
4,1,0,1,6,2,0,1,3,0.7778,30,0,0,0,0.5833,0,0,5.75,997,1,Faulty
5,1,0,1,9,2,0,1,1,0.375,38,1,0,0,0.4,0,0,6.2,799,1,Faulty
4,1,0,1,5,2,0,1,0,0.3333,26,1,0,0,0.45,0,0,5,1000,1,Faulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,1001,1,NotFaulty
6,1,0,2,19,0,0,2,6,0.36,172,0.2,0,0,0.4,1,1,26.8333,670,10,Faulty
7,1,0,0,18,0,0,0,7,0.3333,137,1,0,0,0.3929,1,1,18.1429,576,9,NotFaulty
1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,4038,1,NotFaulty
7,1,0,0,9,0,0,0,6,0.6667,94,0.5,1,0,0.375,1,1,11.8571,578,6,NotFaulty
2,1,0,2,6,0,0,2,1,0.3333,37,0,0,0,0.6,0,0,16,2027,3,NotFaulty
2,1,0,2,6,0,0,2,1,0.3333,37,0,0,0,0.6,0,0,16,2029,3,NotFaulty
2,1,0,2,6,0,0,2,1,0.3333,36,0,0,0,0.6,0,0,15.5,2031,3,NotFaulty
8,1,0,3,9,22,0,3,0,0.5714,47,1,0,0,0.3125,0,0,4.5,508,1,NotFaulty
5,1,0,2,8,2,0,2,1,0.375,37,1,0,0,0.4,0,0,6,815,1,NotFaulty
4,1,0,2,5,2,0,2,0,0.3333,26,1,0,0,0.45,0,0,5,1020,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,1021,1,NotFaulty
9,1,0,2,22,0,0,2,9,0.55,176,0.2,0,0,0.4167,1,1,18,455,10,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.8333,0,0,0,2052,1,NotFaulty
3,1,0,8,16,1,0,8,3,0.5,112,1,0,0,0.6667,0,0,35,1371,4,NotFaulty
3,1,0,2,4,3,0,2,3,2,8,0,0,0,0.6667,0,0,1.6667,1372,1,NotFaulty
6,1,0,0,6,15,0,0,5,1,23,0,1,0,1,0,0,2.6667,687,1,NotFaulty
29,1,0,16,65,270,0,16,18,0.8786,701,1,0,0,0.1872,0,0,22.4828,144,11,NotFaulty
10,1,0,2,17,11,0,2,10,0.5556,123,1,0,0,0.375,0,0,11,422,6,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
2,4,0,0,4,1,0,0,2,2,10,1,0,1,0.75,0,0,3.5,2112,1,NotFaulty
2,1,0,2,5,0,0,2,1,0,14,0,0,0,0.75,0,0,5.5,2113,1,Faulty
2,1,0,2,5,1,0,2,1,1,12,0,0,0,0.75,0,0,4.5,2114,1,Faulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,4230,1,NotFaulty
4,1,0,2,7,0,0,2,2,0,50,0,0,0,0.5,1,1,11.25,1059,5,Faulty
11,2,0,11,53,25,0,11,7,0.76,378,1,0,0.8767,0.275,0,0,32.9091,387,4,Faulty
10,1,0,5,10,45,0,5,10,2,10,0,0,0,1,0,0,0,426,1,NotFaulty
3,1,0,2,5,1,0,2,2,0,32,0,0,0,0.5556,0,0,9,1423,2,NotFaulty
3,1,0,8,10,1,0,8,2,0.3333,58,0,0,0,0.5,0,0,17.3333,1425,3,NotFaulty
3,1,0,3,5,1,0,3,2,0,32,0,0,0,0.5556,0,0,9,1426,2,NotFaulty
3,1,0,3,5,1,0,3,2,0.5,28,0,0,0,0.5556,0,0,7.6667,1428,2,NotFaulty
3,1,0,3,5,1,0,3,2,0.5,28,0,0,0,0.5556,0,0,7.6667,1429,2,NotFaulty
14,1,0,26,53,39,0,26,11,0.8531,287,0.6364,0,0,0.5385,0,0,18.7143,308,5,NotFaulty
13,1,0,4,23,58,0,4,13,0.6667,95,1,0,0,0.2308,0,0,6.2308,332,3,Faulty
4,1,0,9,11,6,0,9,4,2,42,0,0,0,0.75,0,0,9.5,1083,2,NotFaulty
19,1,0,13,51,0,0,13,18,0.5556,265,0.5,0,0,0.1754,0,0,12.8421,229,5,Faulty
6,1,0,1,6,15,0,1,6,2,6,0,0,0,0.6667,0,0,0,727,1,NotFaulty
9,1,0,14,37,6,0,14,7,0.375,204,1,0,0,0.625,0,0,21.5556,486,4,NotFaulty
4,1,0,1,6,6,0,1,4,1,79,1,0,0,0.5625,0,0,18.5,1098,6,NotFaulty
4,2,0,1,7,4,0,1,2,0.9667,122,0.1,10,0.8667,0.4444,1,1,27,1099,1,NotFaulty
5,2,0,1,8,6,0,1,3,0.9318,139,0.1818,10,0.8125,0.375,1,1,24.6,880,1,NotFaulty
57,1,0,7,57,1596,0,7,57,2,57,0,0,0,0.1404,0,0,0,78,1,NotFaulty
2,1,0,6,14,0,0,6,1,0,58,0,0,0,0.75,0,0,27.5,2232,3,Faulty
1,1,0,1,3,0,0,1,0,2,70,0,0,0,0,0,0,68,4465,1,Faulty
4,2,0,1,7,4,0,1,2,0.9744,155,0.0769,13,0.8667,0.4444,1,1,34.5,1117,1,NotFaulty
35,1,0,7,35,595,0,7,35,2,35,0,0,0,0.2122,0,0,0,128,1,NotFaulty
1,1,0,2,5,0,0,2,0,2,110,0,0,0,0,0,0,107,4505,1,NotFaulty
25,1,0,4,25,300,0,4,25,2,25,0,0,0,0.3086,0,0,0,181,1,NotFaulty
3,1,0,1,5,1,0,1,2,0,19,0,0,0,0.6667,0,0,5,1511,1,Faulty
3,1,0,6,10,1,0,6,2,0,52,0,0,0,0.5556,0,0,15.6667,1513,4,Faulty
2,1,0,2,6,0,0,2,1,0,37,0,0,0,0.6667,0,0,16,2270,1,Faulty
2,1,0,6,25,0,0,6,1,0,154,0,0,0,0.75,0,0,75,2275,8,Faulty
3,1,0,6,19,1,0,6,2,0,76,0,0,0,0.6667,0,0,24,1518,2,Faulty
3,1,0,1,5,1,0,1,2,0,21,0,0,0,0.6667,0,0,5.6667,1519,1,Faulty
3,1,0,4,13,1,0,4,2,0,53,0,0,0,0.5556,0,0,16,1520,3,Faulty
2,1,0,8,10,0,0,8,1,0,32,0,0,0,0.75,0,0,14.5,2282,1,Faulty
2,1,0,1,4,0,0,1,1,0,15,0,0,0,0.75,0,0,6,2283,1,Faulty
3,1,0,3,7,1,0,3,2,0,20,0,0,0,0.6667,0,0,5.3333,1523,1,Faulty
3,1,0,2,12,1,0,2,2,0,70,0,0,0,0.5,0,0,21.3333,1525,4,Faulty
3,1,0,8,20,1,0,8,2,0,180,0,0,0,0.4667,0,0,57.3333,1529,10,Faulty
3,1,0,8,23,1,0,8,2,0,162,0,0,0,0.4444,0,0,50.6667,1532,8,Faulty
2,1,0,7,19,0,0,7,1,0,108,0,0,0,0.6667,0,0,51.5,2301,5,Faulty
2,1,0,4,16,0,0,4,1,0,94,0,0,0,0.6667,0,0,44.5,2304,5,Faulty
2,1,0,2,4,0,0,2,1,0,16,0,0,0,0.75,0,0,6.5,2305,1,Faulty
3,1,0,1,6,1,0,1,2,0,26,0,0,0,0.5556,0,0,7,1538,1,Faulty
3,1,0,2,5,1,0,2,2,0,26,0,0,0,0.5556,0,0,7,1539,1,Faulty
1,1,0,0,2,0,0,0,1,2,17,0,0,0,1,0,0,3,4840,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,1211,1,NotFaulty
24,1,0,5,24,276,0,5,24,2,24,0,0,0,0.25,0,0,0,202,1,NotFaulty
25,1,0,6,26,300,0,6,25,2,73,0,0,0,0.2444,0,0,1.92,195,1,Faulty
4,2,0,1,7,4,0,1,2,0.8889,45,0.3333,3,0.8667,0.4444,1,1,9.5,1224,1,NotFaulty
1,1,0,3,1,0,0,3,1,2,1,0,0,0,1,0,0,0,4898,1,NotFaulty
2,1,0,2,4,0,0,2,1,0,14,0,0,0,0.6667,0,0,5.5,2450,1,NotFaulty
2,1,0,3,5,0,0,3,1,0,17,0,0,0,0.6667,0,0,7,2451,1,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NotFaulty
5,1,0,3,12,4,0,3,3,0.25,69,0.5,0,0,0.5333,0,0,12.4,997,2,NotFaulty
5,1,0,4,7,4,0,4,2,0.8125,39,0.75,0,0,0.3,0,0,6,998,1,NotFaulty
4,1,0,3,4,6,0,3,4,2,4,0,0,0,0.375,0,0,0,1249,1,NotFaulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,0.8333,0,0,0,1666,1,NotFaulty
3,1,0,2,4,3,0,2,3,1,16,1,0,0,0.5556,0,0,3.6667,1667,1,NotFaulty
2,1,0,0,11,1,0,0,2,2,132,1,0,0,0.5,0,0,64,2510,17,NotFaulty
5,1,0,2,11,4,0,2,5,0.6667,82,1,0,0,0.36,0,0,14.8,1005,4,NotFaulty
26,1,0,6,26,325,0,6,26,2,26,0,0,0,0.4231,0,0,0,194,1,NotFaulty
73,1,0,22,114,2240,0,22,70,0.8472,835,1,0,0,0.0919,1,1,10.3014,70,4,NotFaulty
2,1,0,4,4,1,0,4,1,1,13,0,0,0,0.75,0,0,5,2582,1,NotFaulty
2,1,0,4,4,1,0,4,1,1,13,0,0,0,0.75,0,0,5,2583,1,NotFaulty
2,1,0,4,4,1,0,4,1,1,13,0,0,0,0.75,0,0,5,2584,1,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,5170,1,NotFaulty
7,1,0,9,22,7,0,9,6,0.5556,203,1,0,0,0.4286,0,0,27.5714,740,2,NotFaulty
9,1,0,8,9,36,0,8,9,2,9,0,0,0,0.2346,0,0,0,576,1,NotFaulty
4,2,0,1,7,4,0,1,2,0.9524,89,0.1429,7,0.8667,0.4444,1,1,19.5,1298,1,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,5195,1,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,0.6667,0,0,0,1299,1,NotFaulty
14,1,0,4,14,91,0,4,14,2,14,0,0,0,0.4643,0,0,0,372,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,63,0,0,0,0,0,0,61,5214,1,Faulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,2608,1,NotFaulty
5,1,0,1,15,0,0,1,4,0.4167,84,0.3333,0,0,0.4667,0,0,15.2,1044,4,Faulty
3,1,0,8,15,1,0,8,1,0,91,0.5,0,0,0.6,0,0,28.6667,1745,9,NotFaulty
4,1,0,4,19,4,0,4,3,0.3333,121,1,0,0,0.375,0,0,29,1312,10,NotFaulty
2,1,0,4,5,0,0,4,1,0,20,0,0,0,0.75,0,0,8.5,2626,2,NotFaulty
3,1,0,2,4,1,0,2,2,0,18,0,0,0,0.6667,0,0,4.6667,1751,1,NotFaulty
3,1,0,2,5,1,0,2,2,0,25,0,0,0,0.5556,0,0,6.6667,1752,1,NotFaulty
2,1,0,1,4,0,0,1,1,0,13,0,0,0,0.75,0,0,5,2630,1,NotFaulty
2,1,0,1,5,0,0,1,1,0,20,0,0,0,0.6667,0,0,8,2631,1,NotFaulty
3,1,0,1,4,1,0,1,2,0,17,0,0,0,0.6667,0,0,4.3333,1755,1,NotFaulty
3,1,0,1,4,1,0,1,2,0,17,0,0,0,0.6667,0,0,4.3333,1756,1,NotFaulty
3,1,0,1,5,1,0,1,2,0,18,0,0,0,0.6667,0,0,4.6667,1757,1,NotFaulty
2,1,0,1,4,0,0,1,1,0,13,0,0,0,0.75,0,0,5,2636,1,NotFaulty
2,1,0,1,4,0,0,1,1,0,13,0,0,0,0.75,0,0,5,2637,1,NotFaulty
3,1,0,1,5,1,0,1,2,0,18,0,0,0,0.6667,0,0,4.6667,1759,1,NotFaulty
2,1,0,4,5,0,0,4,1,0,20,0,0,0,0.75,0,0,8.5,2640,2,NotFaulty
3,1,0,1,5,1,0,1,2,0,18,0,0,0,0.6667,0,0,4.6667,1761,1,NotFaulty
3,1,0,1,4,1,0,1,2,0,17,0,0,0,0.6667,0,0,4.3333,1762,1,NotFaulty
3,1,0,1,5,1,0,1,2,0,18,0,0,0,0.6667,0,0,4.6667,1763,1,NotFaulty
3,1,0,1,4,1,0,1,2,0,17,0,0,0,0.6667,0,0,4.3333,1764,1,NotFaulty
2,1,0,1,4,0,0,1,1,0,13,0,0,0,0.75,0,0,5,2647,1,NotFaulty
3,1,0,1,5,1,0,1,2,0,18,0,0,0,0.6667,0,0,4.6667,1766,1,NotFaulty
2,1,0,1,4,0,0,1,1,0,13,0,0,0,0.75,0,0,5,2650,1,NotFaulty
2,1,0,2,4,0,0,2,1,0,17,0,0,0,0.75,0,0,7,2651,1,NotFaulty
2,1,0,2,4,0,0,2,1,0,17,0,0,0,0.75,0,0,7,2652,1,NotFaulty
3,1,0,1,5,1,0,1,2,0,18,0,0,0,0.6667,0,0,4.6667,1769,1,NotFaulty
3,1,0,1,5,1,0,1,2,0,18,0,0,0,0.6667,0,0,4.6667,1770,1,NotFaulty
3,1,0,1,4,1,0,1,2,0,18,0,0,0,0.6667,0,0,4.6667,1771,1,NotFaulty
2,1,0,1,4,0,0,1,1,0,13,0,0,0,0.75,0,0,5,2657,1,NotFaulty
3,1,0,1,5,1,0,1,2,0,28,0,0,0,0.5556,0,0,7.6667,1773,2,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,5320,1,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,5321,1,NotFaulty
21,1,0,66,215,210,0,66,16,1.05,3368,0,0,0,0.1317,0,0,158.8095,271,95,NotFaulty
15,1,0,15,66,29,0,15,14,0.8095,662,0.5556,0,0,0.3214,0,0,41.9333,382,19,NotFaulty
4,2,0,1,7,4,0,1,2,0.9167,56,0.25,4,0.8667,0.4444,1,1,12,1434,1,NotFaulty
7,1,0,1,7,21,0,1,7,2,7,0,0,0,0.4762,0,0,0,820,1,NotFaulty
9,1,0,14,39,0,0,14,8,0.25,174,1,0,0,0.4583,0,0,18.2222,639,3,NotFaulty
15,1,0,3,40,97,0,3,13,0.8929,268,0.5,1,0,0.381,0,0,16.6,385,5,NotFaulty
2,3,0,0,6,0,0,0,1,0,25,0,0,0.9886,0.625,1,1,11,2891,2,NotFaulty
4,3,0,1,10,4,0,1,4,0.0741,265,1,0,0.9,0.5625,2,2,63,1452,18,NotFaulty
8,3,0,1,17,0,0,1,8,0.3286,276,1,0,0.625,0.4375,1,4,32.25,729,9,NotFaulty
34,1,0,4,97,537,0,4,23,0.9668,5651,0.5714,0,0,0.1717,0,0,164.5882,174,14,NotFaulty
29,1,0,1,40,400,0,1,28,1.0119,1051,0,0,0,0.1607,0,0,35.0345,206,7,NotFaulty
24,2,0,2,31,0,0,2,24,0.1522,428,1,0,0.2903,0.4583,1,2,16.75,251,5,Faulty
2,1,0,2,5,1,0,2,1,2,8,0,0,0,1,0,0,3,3015,1,NotFaulty
49,2,0,7,75,0,0,7,46,0.6083,895,0.8,0,0.1,0.1458,1,1,17.1633,124,4,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.75,0,0,0,3055,1,NotFaulty
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.8333,0,0,0,2037,1,NotFaulty
4,1,0,4,14,0,0,4,3,0.5,81,0.5,1,0,0.5556,0,0,18.75,1529,2,NotFaulty
5,1,0,3,19,10,0,3,4,1.125,142,0,1,0,0.75,0,0,27,1225,4,NotFaulty
5,1,0,1,7,10,0,1,4,1.125,43,0,1,0,0.75,0,0,7.2,1226,1,NotFaulty
5,1,0,2,8,10,0,2,4,1.125,26,0,1,0,0.75,0,0,3.8,1227,1,NotFaulty
7,1,0,1,39,21,0,1,3,2,228,0,0,0,0.2653,0,0,31.5714,878,4,NotFaulty
21,1,0,0,43,116,0,0,19,0.8818,723,0.3636,0,0,0.38,0,0,32.381,296,30,NotFaulty
36,1,0,10,88,360,0,10,34,0.6114,1041,1,0,0,0.2014,0,0,27.7778,175,25,NotFaulty
1,1,0,1,3,0,0,1,0,2,112,0,0,0,0,0,0,110,6316,1,Faulty
6,1,0,25,23,1,0,25,4,0.68,237,0.6,1,0,0.44,0,0,37.6667,1089,3,Faulty
24,1,0,9,41,226,0,9,23,0.8587,237,0.25,1,0,0.3967,0,0,8.7083,273,2,NotFaulty
28,1,0,10,65,378,0,10,26,1.0247,711,0,1,0,0.3704,0,0,24.2857,235,4,Faulty
26,1,0,4,44,85,0,4,24,0.68,350,0.5,0,0,0.3077,0,0,12.3077,255,5,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,3320,1,NotFaulty
4,1,0,5,4,6,0,5,4,2,4,0,0,0,0.425,0,0,0,1665,1,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.7,0,0,0,3335,1,NotFaulty
9,1,0,4,22,4,0,4,8,0.5833,109,1,1,0,0.4063,0,0,10.7778,742,4,NotFaulty
4,1,0,5,16,6,0,5,4,1.3333,48,0,0,0,0.5,0,0,10.75,1671,1,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,3344,1,NotFaulty
4,2,0,0,6,6,0,0,1,1,21,0,1,0.8571,1,1,1,4,1673,1,NotFaulty
4,2,0,0,5,6,0,0,1,1,20,0,1,0.8571,1,1,1,3.75,1674,1,NotFaulty
6,1,0,7,8,13,0,7,5,0.9,29,0,0,0,0.2963,0,0,3.5,1117,1,NotFaulty
6,1,0,7,8,13,0,7,5,0.9,29,0,0,0,0.2963,0,0,3.5,1118,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,63,0,0,0,0,0,0,61,6710,1,NotFaulty
1,1,0,1,3,0,0,1,0,2,119,0,0,0,0,0,0,117,6711,1,NotFaulty
6,1,0,16,78,15,0,16,5,1.2,516,0,0,0,0.3571,0,0,84.8333,1125,28,NotFaulty
1,1,0,1,3,0,0,1,0,2,49,0,0,0,0,0,0,47,6756,1,Faulty
1,1,0,1,8,0,0,1,1,2,205,0,0,0,1,0,0,192,6770,14,NotFaulty
1,1,0,1,3,0,0,1,0,2,133,0,0,0,0,0,0,131,6771,1,Faulty
18,1,0,23,89,139,0,23,16,0.9412,1437,1,0,0,0.2217,0,0,78.6111,383,39,Faulty
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.5556,0,0,0,2302,1,NotFaulty
5,1,0,8,26,10,0,8,4,1.125,159,0,1,0,0.5,0,0,30.4,1384,9,NotFaulty
5,1,0,2,17,10,0,2,4,1.125,79,0.5,1,0,0.5,0,0,14.4,1386,3,NotFaulty
4,1,0,3,16,4,0,3,4,1,66,0.5,0,0,0.4375,0,0,15,1734,3,NotFaulty
5,1,0,10,32,8,0,10,4,1.0313,213,0.75,1,0,0.5,0,0,40,1390,7,NotFaulty
2,1,0,12,9,1,0,12,2,2,95,0,0,0,0.5,0,0,46.5,3483,11,NotFaulty
3,1,0,2,20,3,0,2,3,1.5,84,0.5,0,0,0.4167,0,0,26.3333,2324,3,NotFaulty
5,1,0,2,10,10,0,2,4,1.125,26,0,1,0,0.5,0,0,3.8,1395,1,NotFaulty
27,1,0,12,40,331,0,12,26,0.9519,236,0.25,1,0,0.375,0,0,7.5926,259,2,NotFaulty
5,1,0,4,14,10,0,4,4,1.125,39,0,1,0,0.5,0,0,6.4,1402,2,NotFaulty
5,1,0,2,10,10,0,2,4,1.125,26,0,1,0,0.5,0,0,3.8,1403,1,NotFaulty
29,1,0,13,65,386,0,13,26,0.9554,358,0.25,1,0,0.3254,0,0,11.2069,243,2,Faulty
