WMC,DIT,NOC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,AVG_CC,MAX_CC,PORTRAIT,FAULTY
9,1,0,2,29,12,0,2,8,0.625,581,1,0,0,0.4167,0,0,63.2222,872,7,0.1103,Faulty
3,1,0,1,12,0,0,1,3,0.5,133,0,0,0,0.5556,0,0,42,2620,5,0.1108,NotFaulty
7,1,0,7,25,0,0,7,7,0.5,201,0.5,0,0,0.3571,0,0,27.4286,1125,3,0.111,Faulty
1,1,0,0,2,0,0,0,0,2,12,0,0,0,1,0,0,9,7880,1,0,NotFaulty
13,1,0,9,70,66,0,9,6,0.9529,2002,0.0435,0,0,0.2667,0,0,151.2308,617,48,0,NotFaulty
7,1,0,20,49,5,0,20,7,0.7333,323,1,0,0,0.3929,0,0,44.4286,1150,20,0.1134,Faulty
3,1,0,1,14,3,0,1,1,2,62,0,0,0,0.5,0,0,19.6667,2687,4,0,NotFaulty
3,1,0,6,6,3,0,6,3,2,41,0,0,0,0.4444,0,0,12.6667,2690,6,0,Faulty
45,1,0,3,83,990,0,3,37,1.0227,1528,0,0,0,0.1722,0,0,32.7556,181,10,0,Faulty
13,1,0,10,54,76,0,10,9,0.875,371,0.5,1,0,0.2083,0,0,27.2308,630,5,0.111,Faulty
9,1,0,3,20,36,0,3,9,2,204,0,0,0,0.3333,0,0,21.6667,914,4,0,NotFaulty
3,1,0,11,46,3,0,11,3,2,257,0,0,0,0.4667,0,0,84.6667,2746,10,0.1112,Faulty
7,1,0,12,45,1,0,12,4,0.75,499,0.5,0,0,0.5714,0,0,69.7143,1183,10,0.1156,NotFaulty
14,1,0,0,14,91,0,0,14,2,14,0,0,0,0.2738,0,0,0,592,1,0,Faulty
6,1,0,2,16,0,0,2,5,0.3,69,0,0,0,0.6,0,0,10.1667,1384,3,0.1107,Faulty
20,1,0,3,53,70,0,3,16,0.7953,451,0.8889,0,0,0.2143,0,0,21.1,417,9,0.1108,Faulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,8352,1,0,NotFaulty
1,1,0,1,2,0,0,1,1,2,13,0.5,0,0,1,0,0,10,8353,1,0,NotFaulty
7,1,0,1,19,0,0,1,6,0.25,432,1,0,0,0.4643,0,0,60.1429,1195,3,0.1106,Faulty
5,1,0,0,9,0,0,0,5,0.5,41,1,0,0,0.4667,0,0,6.8,1674,2,0.1108,Faulty
5,1,0,0,6,0,0,0,5,0.5,30,1,0,0,0.8,0,0,4.6,1675,1,0.1107,Faulty
34,1,0,12,124,211,0,12,28,0.6566,1609,1,0,0,0.1961,0,0,46.0588,249,17,0.1109,Faulty
1,4,0,0,2,0,0,0,0,2,5,0,0,1,1,0,0,4,8493,1,0,Faulty
70,2,0,25,150,2107,0,25,33,0.9381,1316,0.7308,0,0.2,0.1087,1,1,17.4286,123,8,0.1177,Faulty
6,2,0,2,26,3,0,2,6,0.7333,463,0,0,0.7727,0.4583,1,1,75.1667,1447,57,0.1106,Faulty
23,3,0,14,96,167,0,14,19,0.9336,906,0.3077,0,0.4878,0.2216,1,2,37.8261,381,17,0.116,NotFaulty
3,1,0,0,9,1,0,0,2,1,67,0,0,0,0.5,0,0,19,2922,2,0,Faulty
43,1,0,10,93,783,0,10,1,0.9626,1946,0.1667,1,0,0.328,0,0,43.2791,206,19,0.1184,Faulty
37,1,0,4,57,440,0,4,0,0.7932,812,0.7222,1,0,0.2892,0,0,20.4595,243,15,0.113,NotFaulty
5,3,0,0,16,8,0,0,3,1.248,4275,0,0,0.9268,0.3333,0,0,805.2,1800,2,0,Faulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
9,1,0,1,9,36,0,1,9,2,9,0,0,0,0.3333,0,0,0,1001,1,0,NotFaulty
2,1,0,2,4,0,0,2,1,0,14,1,0,0,0.6667,0,0,5.5,4506,1,0,NotFaulty
10,1,0,5,21,0,0,5,9,0.5,67,1,0,0,0.28,0,0,5.5,902,2,0,NotFaulty
2,1,0,4,5,1,0,4,1,2,15,0,0,0,0.5,0,0,6.5,4512,1,0,NotFaulty
7,1,0,8,37,21,0,8,7,2,250,0,0,0,0.4048,0,0,34.7143,1293,7,0.0001,Faulty
14,1,0,13,44,29,0,13,14,0.7692,549,1,0,0,0.2063,0,0,37.8571,651,28,0.11,Faulty
7,1,0,5,8,21,0,5,7,2,13,0,0,0,0.3061,0,0,0.8571,1303,1,0.1112,Faulty
5,1,0,4,8,4,0,4,5,0.625,41,0.25,0,0,0.3714,0,0,6.4,1825,1,0,NotFaulty
7,1,0,1,13,0,0,1,7,0.4583,159,1,0,0,0.4286,0,0,21.1429,1306,6,0,NotFaulty
6,1,0,2,15,0,0,2,1,0.6,183,0.25,1,0,0.4333,0,0,28.8333,1527,4,0,NotFaulty
11,1,0,5,26,19,0,5,1,0.74,134,0.8,0,0,0.3409,0,0,10.7273,834,2,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Faulty
3,1,0,5,16,1,0,5,1,0,122,1,0,0,0.6667,0,0,38,3062,8,0,NotFaulty
15,1,0,6,25,49,0,6,12,0.8333,139,0.8333,1,0,0.2083,0,0,7.8667,619,6,0.1127,NotFaulty
4,1,0,0,5,0,0,0,4,0.6667,28,1,0,0,0.5,0,0,5.25,2322,1,0.1083,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,9290,1,0,NotFaulty
5,1,0,1,6,0,0,1,5,0.6875,82,0,0,0,0.6667,0,0,13.8,1859,1,0,Faulty
7,1,0,17,51,9,0,17,7,0.7222,607,0,0,0,0.3333,0,0,84.8571,1331,11,0.1116,Faulty
1,1,0,4,2,0,0,4,1,2,28,0,0,0,1,0,0,21,9324,1,0,Faulty
3,1,0,3,3,3,0,3,3,2,3,0,0,0,0.5,0,0,0,3109,1,0,Faulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,9328,1,0,Faulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,9329,1,0,Faulty
13,1,0,14,32,0,0,14,13,0.3333,301,1,0,0,0.2115,0,0,22,720,4,0.105,NotFaulty
3,1,0,3,15,3,0,3,3,1,183,0,0,0,0.3889,0,0,58.6667,3124,5,0,Faulty
2,1,0,5,24,1,0,5,2,2,109,0,0,0,0.5,0,0,53.5,4688,3,0,Faulty
3,1,0,4,8,0,0,4,0,0.8333,84,0,0,0,0.4667,0,0,25,3128,4,0.1114,Faulty
5,3,0,5,23,8,0,5,2,0.875,198,0.5,0,0.9259,0.44,0,0,38.2,1880,11,0.1114,Faulty
1,1,0,0,2,0,0,0,1,2,20,0,0,0,1,0,0,15,9402,1,0,Faulty
2,1,0,8,14,0,0,8,2,0,104,1,0,0,0.5833,0,0,50.5,4707,11,0.1108,NotFaulty
8,1,0,17,42,8,0,17,4,0.6071,244,1,0,0,0.3214,0,0,29,1179,5,0.1104,Faulty
12,1,0,2,20,46,0,2,12,0,176,1,0,0,0.4896,0,0,13.5833,787,3,0.1106,Faulty
1,1,0,8,14,0,0,8,0,2,146,0.2,0,0,1,0,0,140,9460,11,0,NotFaulty
4,1,0,8,28,2,0,8,2,0.3333,475,0,0,0,0.5833,0,0,117.25,2374,23,0.1092,Faulty
1,1,0,4,10,0,0,4,0,2,80,0,0,0,1,0,0,71,9502,5,0,Faulty
5,1,0,1,11,0,0,1,0,0.5,127,1,0,0,0.4667,0,0,23.6,1903,6,0,NotFaulty
4,1,0,3,11,4,0,3,0,1.0952,357,0.4286,0,0,0.4286,0,0,86.5,2383,7,0,Faulty
7,1,0,2,10,13,0,2,2,0.8611,99,0.75,0,0,0.5714,0,0,11.4286,1363,1,0.1067,NotFaulty
1,1,0,0,2,0,0,0,1,2,16,0,1,0,1,0,0,12,9542,1,0,Faulty
4,1,0,4,21,6,0,4,3,2,153,0,0,0,0.4,0,0,37.25,2390,9,0.1119,NotFaulty
7,1,0,8,19,0,0,8,5,0.5,157,0,0,0,0.4583,0,0,21.1429,1368,8,0.1044,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,9581,1,0,NotFaulty
36,1,0,9,100,0,0,9,33,0.8176,914,0.9231,0,0,0.1766,0,0,24.0278,268,7,0.1111,NotFaulty
43,2,0,11,139,573,0,11,41,0.7551,1081,0.7857,0,0.2364,0.1531,0,0,23.814,227,23,0.1111,Faulty
130,2,0,72,385,7393,0,72,122,0.9424,3336,0.7436,0,0.0922,0.0531,1,2,24.3615,77,20,0.1321,Faulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
2,1,0,14,31,0,0,14,0,0.1429,217,0.9286,0,0,1,0,0,100.5,5058,4,0.1106,NotFaulty
7,1,0,3,7,21,0,3,7,2,7,0,0,0,1,0,0,0,1446,1,0,NotFaulty
8,2,0,2,36,0,0,2,7,0.5,203,1,0,0.8293,0.25,1,6,24.125,1267,6,0.1111,Faulty
1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,10143,1,0,NotFaulty
10,1,0,8,21,0,0,8,10,0.7111,205,0,0,0,0.4,0,0,18.5,1016,3,0.0008,NotFaulty
2,1,0,0,3,1,0,0,1,2,7,0,0,0,1,0,0,2.5,5081,1,0,Faulty
22,1,0,0,77,219,0,0,5,0.9728,2461,0.1429,0,0,0.2275,0,0,110.2273,465,9,0.1116,Faulty
7,1,0,9,107,21,0,9,2,2,2034,0,0,0,0.2,0,0,289.5714,1484,141,0.1107,Faulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.6667,0,0,0,5198,1,0,NotFaulty
43,1,0,5,43,903,0,5,43,1.0238,51,0,0,0,0.2616,0,0,0,242,1,0,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,10440,1,0,Faulty
10,1,0,0,10,45,0,0,10,1.1111,11,0,0,0,0.4,0,0,0,1045,1,0,NotFaulty
3,1,0,0,9,1,0,0,2,0.5,44,1,0,0,0.5,0,0,12.6667,3484,2,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,10455,1,0,NotFaulty
9,1,0,4,9,36,0,4,9,2,9,0,0,0,0.2963,0,0,0,1162,1,0,NotFaulty
3,4,0,0,5,3,0,0,3,2,16,0,0,1,0.5556,0,0,4.3333,3489,1,0,NotFaulty
4,1,0,4,40,0,0,4,3,0.3333,240,1,0,0,0.3333,0,0,58,2621,14,0.0051,NotFaulty
10,1,0,12,63,17,0,12,6,0.7889,665,1,0,0,0.2778,0,0,64.5,1053,23,0.0008,NotFaulty
5,1,0,1,6,0,0,1,5,0.6667,37,1,0,0,0.4,0,0,5.8,2107,2,0,NotFaulty
3,1,0,1,7,0,0,1,3,0.5,56,1,0,0,0.5833,0,0,17,3514,3,0,NotFaulty
5,1,0,5,36,0,0,5,5,0.65,330,1,0,0,0.4667,0,0,64,2113,13,0.0014,NotFaulty
1,3,0,0,2,0,0,0,1,2,5,0,0,1,1,0,0,4,10570,1,0,NotFaulty
2,1,0,1,7,0,0,1,2,0,35,1,1,0,0.6667,0,0,15.5,5286,2,0,NotFaulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,0.625,0,0,0,2644,1,0,NotFaulty
4,3,0,0,9,0,0,0,4,0.3333,40,1,0,0.9565,0.5,1,1,8.75,2645,2,0,NotFaulty
0,1,0,1,0,0,0,1,0,2,203,0,0,0,0,0,0,0,0,0,0,Faulty
2,1,0,66,96,0,0,66,1,0,8273,1,0,0,0.6,0,0,4135,5326,70,0,NotFaulty
7,1,0,3,17,0,0,3,7,0,155,1,0,0,0.4643,0,0,21,1524,5,0.0043,NotFaulty
2,1,0,0,4,0,0,0,2,0.5,18,0,0,0,0.625,0,0,7,5336,1,0,NotFaulty
1,3,0,0,2,0,0,0,1,2,5,0,0,1,1,0,0,4,10673,1,0,NotFaulty
31,1,0,44,140,331,0,44,12,0.854,3075,1,0,0,0.1633,0,0,97.5161,350,42,0.0389,NotFaulty
0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,NotFaulty
76,1,0,27,201,2560,0,27,59,0.9316,3297,1,0,0,0.0934,0,0,41.9868,145,14,0.0671,Faulty
10,1,0,0,18,17,0,0,10,0.7778,106,1,0,0,0.4,1,1,9.1,1106,3,0.0243,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,11065,1,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,58,0,0,0,1,0,0,3,11066,1,0,NotFaulty
25,1,0,10,47,214,0,10,24,0.8917,494,1,0,0,0.1855,0,0,18.36,444,6,0.0313,NotFaulty
55,1,0,46,115,1101,0,46,10,0.912,1105,1,2,0,0.1497,0,0,18.8727,204,18,0.0724,NotFaulty
11,1,0,15,45,0,0,15,9,0.6333,360,1,0,0,0.2222,0,0,31.1818,1025,11,0.0027,NotFaulty
7,1,0,0,12,7,0,0,7,0.8,114,1,0,0,0.3571,0,0,14.5714,1613,4,0,NotFaulty
16,1,0,2,34,46,0,2,1,0.7931,3139,0.9655,0,0,0.2095,0,0,193.375,708,11,0,NotFaulty
57,1,0,9,145,1224,0,9,50,0.8954,1265,0.8286,0,0,0.1153,0,0,20.5789,200,17,0.0414,Faulty
10,3,0,6,15,27,0,6,9,0.8889,87,1,0,0.9149,0.2889,0,0,6.9,1145,2,0.0368,NotFaulty
3,3,0,0,4,1,0,0,2,0.5,1248,1,0,0.9744,1,0,0,414.6667,3820,1,0,Faulty
16,1,0,2,31,0,0,2,12,1.0248,470,0.049,0,0,0.4111,0,0,22,717,3,0.007,Faulty
27,4,0,15,48,311,0,15,27,0.9786,432,1,0,0.8312,0.1593,1,2,14,426,4,0.0495,Faulty
3,3,0,0,11,3,0,0,3,2,61,0,0,0.9615,0.8333,1,2,19.3333,3842,5,0.0006,NotFaulty
4,1,0,3,16,0,0,3,3,0.5,242,1,0,0,0.4375,0,0,58.5,2885,7,0.005,NotFaulty
4,5,0,0,8,6,0,0,4,2,20,0,0,0.9694,0.625,0,0,4,2886,1,0,NotFaulty
33,1,0,21,53,526,0,21,32,0.998,300,0,16,0,0.2344,0,0,7.6061,350,2,0.0109,NotFaulty
7,3,0,2,13,0,0,2,7,0.0833,98,0,0,0.88,0.3714,1,2,12.7143,1655,3,0.0002,NotFaulty
18,1,0,1,38,151,0,1,17,0.9412,274,0,0,0,0.2353,0,0,14.1667,645,5,0,Faulty
1,1,0,1,1,0,0,1,0,2,62,0,0,0,0,0,0,60,11622,1,0,NotFaulty
17,1,0,0,24,0,0,0,16,0.6875,621,0.8333,0,0,0.2917,0,0,34.8235,686,10,0.0008,NotFaulty
4,1,0,1,9,4,0,1,3,0.6667,29,0,0,0,0.5556,0,0,5.75,2917,2,0,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,11672,1,0,NotFaulty
13,1,0,6,22,48,0,6,13,0.875,151,1,0,0,0.3462,0,0,10,899,2,0,NotFaulty
10,1,0,7,52,17,0,7,4,0.6543,402,1,0,0,0.2875,0,0,38.3,1170,7,0.0001,Faulty
55,1,0,8,112,0,0,8,51,0.8315,576,1,0,0,0.2141,0,0,9.2909,214,5,0.0025,Faulty
0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
2,1,0,8,10,0,0,8,2,0.4,109,1,0,0,0.625,0,0,51,5901,9,0.0002,NotFaulty
2,1,0,1,3,1,0,1,2,2,7,0,0,0,0.75,0,0,2.5,5902,1,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,11805,1,0,NotFaulty
3,1,0,17,46,3,0,17,3,1.5,364,1,0,0,0.5333,0,0,120,3943,14,0.0012,Faulty
52,1,0,13,109,202,0,13,50,0.8515,775,1,0,0,0.1853,0,0,13.7692,229,11,0.0021,Faulty
15,1,0,4,39,91,0,4,7,0.8117,832,0.8182,0,0,0.2679,0,0,53,798,16,0.0005,NotFaulty
14,1,0,2,18,55,0,2,12,0.8077,141,1,0,0,0.4048,0,0,8.6429,857,3,0.0002,NotFaulty
11,1,0,6,25,3,0,6,8,0.7333,304,0.7778,0,0,0.3286,0,0,25,1092,5,0.0004,Faulty
5,1,0,6,14,4,0,6,4,0.75,126,1,0,0,0.4167,0,0,22.6,2405,5,0.0002,Faulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,12027,1,0,NotFaulty
5,1,0,1,10,0,0,1,5,0.25,55,0,0,0,0.6,0,0,9.4,2406,1,0,NotFaulty
38,1,0,17,102,589,0,17,36,0.922,900,0.5769,0,0,0.168,0,0,22,318,12,0.0029,Faulty
17,1,0,1,39,62,0,1,16,0.7578,276,1,0,0,0.4412,0,0,14.7647,714,4,0.0003,NotFaulty
7,1,0,1,8,21,0,1,7,1,30,1,0,0,0.5,0,0,3,1735,1,0,NotFaulty
3,1,0,0,4,1,0,0,2,0.5,19,1,0,0,0.5556,0,0,5,4051,2,0,Faulty
59,1,0,18,171,1695,0,18,54,1.0019,2380,0.3333,0,0,0.1142,0,0,38.8814,210,49,0.0005,Faulty
0,1,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,NotFaulty
3,3,0,0,4,1,0,0,2,0.5,234,1,0,0.9744,1,0,0,76.6667,4141,1,0,Faulty
3,3,0,0,4,1,0,0,2,0.5,195,1,0,0.9744,1,0,0,63.6667,4142,1,0,NotFaulty
3,1,0,2,4,0,0,2,2,0.4,92,0.2,0,0,0.5,0,0,28,4145,6,0,NotFaulty
15,1,0,2,26,1,0,2,14,0.5536,479,1,0,0,0.3833,0,0,30.6667,831,6,0.0029,NotFaulty
2,1,0,0,3,1,0,0,0,1,38,0,1,0,1,0,0,16,6241,2,0,NotFaulty
2,1,0,0,4,1,0,0,2,2,9,0,0,0,0.75,0,0,3.5,6242,1,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,12,0,0,0,1,0,0,9,12485,1,0,NotFaulty
1,1,0,0,1,0,0,0,0,2,36,0,0,0,0,0,0,28,12486,1,0,NotFaulty
2,1,0,0,3,0,0,0,2,0,29,0,0,0,0.875,0,0,12,6244,1,0,NotFaulty
3,1,0,0,11,0,0,0,3,0,38,0,0,0,0.8333,0,0,11.3333,4164,2,0.0005,NotFaulty
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.4,0,0,0,3124,1,0,NotFaulty
5,1,0,1,11,0,0,1,5,0,41,1,0,0,0.36,0,0,7,2500,1,0,NotFaulty
13,1,0,11,32,34,0,11,13,0.8264,289,0.75,0,0,0.2019,0,0,20.3077,964,17,0.0029,NotFaulty
6,1,0,1,16,0,0,1,5,0.7333,88,1,0,0,0.3333,0,0,13.1667,2089,2,0,NotFaulty
25,1,0,1,71,254,0,1,20,0.8929,582,1,0,0,0.1527,0,0,22,503,20,0.001,NotFaulty
22,1,0,3,49,221,0,3,20,0.9643,342,1,0,0,0.1439,0,0,14.3636,574,13,0,Faulty
2,1,0,0,4,1,0,0,2,1,47,1,0,0,1,0,0,18,6317,1,0,NotFaulty
21,1,0,1,52,126,0,1,21,0.7625,322,1,0,0,0.2653,0,0,14.1429,603,7,0.0003,NotFaulty
20,3,0,2,41,0,0,2,18,0.4737,492,1,0,0.5128,0.2429,1,2,23.35,636,5,0,NotFaulty
17,1,0,9,61,0,0,9,16,0.75,283,1,0,0,0.2288,0,0,15.3529,750,10,0.0078,Faulty
2,1,0,2,6,0,0,2,1,0,17,1,0,0,0.75,0,0,7,6377,1,0,Faulty
2,2,0,1,4,1,0,1,1,1,18,1,0,0.9853,0.625,1,1,7.5,6378,1,0,NotFaulty
16,1,0,6,34,10,0,6,7,0.5867,396,1,0,0,0.2148,0,0,23.125,799,5,0.0006,Faulty
2,1,0,1,5,0,0,1,1,0.5,26,1,0,0,0.75,0,0,11,6394,3,0,Faulty
1,1,0,0,2,0,0,0,1,2,25,0,0,0,1,0,0,21,12790,1,0,NotFaulty
33,3,0,13,140,336,0,13,23,0.9002,1683,0.5769,0,0.3922,0.1514,1,2,49.2121,392,29,0.0188,Faulty
29,1,0,12,73,116,0,12,29,0.8571,462,1,0,0,0.2371,0,0,14.5172,448,7,0.0023,NotFaulty
33,2,0,21,146,280,0,21,19,0.8906,1704,1,0,0.2955,0.1402,0,0,50.0303,398,22,0.0035,Faulty
6,2,0,2,25,13,0,2,5,0.9,104,1,0,0.8718,0.3056,1,1,16,2194,2,0.0009,NotFaulty
5,1,0,4,27,10,0,4,5,2,154,0,0,0,0.3,0,0,29.8,2636,10,0.0001,Faulty
9,1,0,9,34,0,0,9,8,0.4583,206,1,0,0,0.4167,0,0,21.5556,1466,4,0.0003,Faulty
24,1,0,0,30,0,0,0,21,0.5435,482,1,0,0,0.3167,0,0,18.9167,551,8,0.0013,Faulty
3,1,0,1,15,3,0,1,3,1.5,124,1,0,0,0.3333,0,0,40,4415,6,0,NotFaulty
1,1,0,0,1,0,0,0,0,2,111,0,0,0,0,0,0,88,13247,1,0,NotFaulty
66,1,0,3,66,2145,0,3,66,1.0154,82,0,0,0,0.2771,0,0,0,201,1,0,Faulty
12,1,0,0,12,66,0,0,12,1.0909,13,0,0,0,0.4167,0,0,0,1110,1,0,NotFaulty
5,1,0,0,6,10,0,0,5,2,19,0,0,0,0.9,0,0,2.8,2666,1,0,NotFaulty
2,5,0,0,3,1,0,0,2,2,12,0,0,1,0.8333,0,0,5,6666,1,0,Faulty
15,4,0,1,35,0,0,1,15,0.3929,357,0,0,0.6875,0.3111,1,2,22.6667,891,9,0,NotFaulty
2,1,0,0,2,1,0,0,2,2,17,0,0,0,1,0,0,0,6686,1,0,NotFaulty
25,1,0,2,25,300,0,2,25,1.0417,28,0,0,0,0.34,0,0,0,535,1,0,NotFaulty
19,1,0,10,24,157,0,10,17,0.9938,94,0.4444,0,0,0.1574,0,0,3.4737,706,2,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,4,0,0,0,1,0,0,0,13419,1,0,NotFaulty
2,3,0,0,3,0,0,0,0,0,13,1,0,0.9565,0.6667,0,0,5,6710,1,0,NotFaulty
7,1,0,2,35,11,0,2,0,0.6111,395,0.6667,0,0,0.3333,0,0,55,1920,9,0,NotFaulty
7,1,0,1,14,19,0,1,5,0.8333,65,1,0,0,0.375,0,0,8.1429,1922,5,0,NotFaulty
2,1,0,1,5,1,0,1,1,1,18,1,0,0,0.75,0,0,7.5,6730,1,0,NotFaulty
2,1,0,1,4,0,0,1,1,0.5,17,1,0,0,0.6667,0,0,6.5,6731,1,0,NotFaulty
2,1,0,1,4,0,0,1,1,0.5,19,1,0,0,0.6667,0,0,7.5,6732,1,0,NotFaulty
2,1,0,1,5,0,0,1,1,0.3333,33,1,0,0,0.625,0,0,14,6733,2,0,NotFaulty
4,1,0,1,6,0,0,1,0,0.6667,83,0.2,0,0,0.4375,0,0,18.5,3368,3,0,NotFaulty
9,1,0,2,23,0,0,2,0,0.8929,344,0,0,0,0.6296,0,0,36.4444,1499,4,0,NotFaulty
6,1,0,1,17,0,0,1,6,0.7,182,0,0,0,0.7222,0,0,28.3333,2252,7,0,Faulty
8,1,0,1,8,28,0,1,8,2,8,0,0,0,0.2813,0,0,0,1690,1,0,NotFaulty
18,1,0,2,21,121,0,2,16,0.8529,168,1,0,0,0.4074,0,0,8,752,5,0,Faulty
105,1,0,14,149,5238,0,14,79,0.9313,2326,0.7778,0,0,0.1553,0,0,20.8952,131,14,0,Faulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
110,1,0,13,149,5191,0,13,96,0.9438,1849,0.6667,0,0,0.1198,0,0,15.5909,127,13,0,Faulty
2,5,0,1,3,0,0,1,2,0,19,1,0,1,0.875,0,0,8,6996,1,0,NotFaulty
9,1,0,2,16,24,0,2,9,0.7083,143,0,0,0,0.4,0,0,14.5556,1556,3,0,Faulty
9,1,0,4,19,0,0,4,9,0.5,106,1,0,0,0.5556,0,0,10.5556,1557,3,0,NotFaulty
3,1,0,0,4,3,0,0,3,2,10,0,0,0,0.6667,0,0,2.3333,4674,1,0,NotFaulty
4,1,0,1,8,6,0,1,3,2,39,0,0,0,0.6667,0,0,8.75,3508,5,0,NotFaulty
90,1,0,6,119,2737,0,6,89,0.7228,820,0,0,0,0.2037,0,0,8.0778,157,4,0,Faulty
6,1,0,1,25,3,0,1,6,0.56,424,0,0,0,0.375,0,0,68.8333,2361,8,0,NotFaulty
10,1,0,3,41,0,0,3,7,0.3333,439,0.6667,0,0,0.475,0,0,42.6,1420,12,0,Faulty
1,1,0,1,2,0,0,1,0,2,20,0,1,0,1,0,0,15,14206,1,0,NotFaulty
13,1,0,2,25,2,0,2,10,0.9493,383,0.3913,0,0,0.5556,0,0,26.6923,1095,9,0,Faulty
9,1,0,0,12,0,0,0,7,0.4063,117,1,0,0,0.5,1,2,11.5556,1583,4,0,NotFaulty
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.3333,0,0,0,2850,1,0,NotFaulty
1,4,0,1,2,0,0,1,0,2,8,1,0,1,1,0,0,6,14253,1,0,NotFaulty
42,1,0,5,89,335,0,5,39,0.6679,877,0.9231,0,0,0.1254,0,0,19.5714,341,7,0,NotFaulty
14,1,0,8,51,27,0,8,10,0.5962,748,0.05,0,0,0.1624,0,0,51,1027,10,0,NotFaulty
6,1,0,0,11,0,0,0,6,0.65,57,1,0,0,0.4444,0,0,7.8333,2399,1,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,14397,1,0,NotFaulty
32,1,0,1,38,470,0,1,31,0.9516,161,0,0,0,0.2292,0,0,3.8438,450,1,0,NotFaulty
5,3,0,0,16,8,0,0,3,1.2436,1171,0,0,0.9268,0.3333,0,0,217.6,2887,2,0,Faulty
8,1,0,0,22,18,0,0,6,0.8286,183,1,0,0,0.3143,0,0,21.25,1806,7,0,Faulty
5,2,0,0,19,0,0,0,5,0,91,1,0,0.8571,0.5333,1,3,17,2891,2,0,NotFaulty
8,1,0,4,51,14,0,4,4,0.8095,416,0.3333,0,0,0.619,0,0,49.875,1811,18,0,Faulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,14490,1,0,NotFaulty
4,1,0,1,8,0,0,1,0,1.2692,80,0,0,0,0.8333,0,0,12.5,3624,3,0,NotFaulty
81,1,0,3,82,3240,0,3,80,1.0125,266,1,0,0,0.0967,0,0,2.2716,179,1,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,16,0,0,0,1,0,0,12,14580,1,0,NotFaulty
11,1,0,2,51,31,0,2,8,0.9273,489,0.4545,0,0,0.3,0,0,42.4545,1329,16,0,NotFaulty
15,1,0,1,15,105,0,1,15,2,15,0,0,0,0.4133,0,0,0,975,1,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,14640,1,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,9,0,0,0,1,0,0,3,14641,1,0,NotFaulty
9,1,0,0,32,0,0,0,8,0.6875,276,1,0,0,0.5556,0,0,29,1629,5,0,Faulty
3,1,0,1,16,1,0,1,1,0.75,57,0.5,0,0,0.6667,0,0,17.3333,4889,3,0,NotFaulty
3,1,0,0,8,1,0,0,1,0.75,33,0.5,0,0,0.6667,0,0,9.3333,4890,2,0,NotFaulty
8,1,0,5,47,14,0,5,2,0.9835,456,0.6154,0,0,0.25,0,0,52.75,1838,17,0,NotFaulty
3,1,0,0,7,3,0,0,3,2,33,0,0,0,0.5556,0,0,10,4905,3,0,NotFaulty
