WMC,DIT,NOC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,AVG_CC,MAX_CC,PORTRAIT,FAULTY
2,1,0,5,6,0,0,5,2,0.5,22,1,0,0,0.5833,0,0,9,335,1,0,NotFaulty
77,1,0,49,243,2706,0,49,49,0.9479,2480,1,0,0,0.0876,0,0,30.8961,10,19,0.0257,Faulty
2,1,0,1,5,0,0,1,1,0.5,26,1,0,0,0.75,0,0,11,423,3,0,NotFaulty
17,1,0,5,29,90,0,5,17,0.8125,167,1,0,0,0.3824,0,0,8.4706,50,1,0.0011,NotFaulty
3,1,0,5,3,3,0,5,3,2,3,0,0,0,0.619,0,0,0,288,1,0,NotFaulty
3,1,0,3,5,0,0,3,0,0.5,35,1,0,0,0.4444,0,0,9.6667,290,4,0,NotFaulty
5,1,0,6,26,4,0,6,3,0,158,1,0,0,0.525,0,0,30.2,176,4,0.0004,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,884,1,0,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,885,1,0,NotFaulty
12,1,0,10,33,0,0,10,11,0,117,1,0,0,0.3333,0,0,8.6667,75,3,0,Faulty
6,1,0,3,22,0,0,3,4,0.6,84,1,0,0,0.4444,0,0,12.5,151,3,0.0002,Faulty
8,1,0,14,8,28,0,14,8,2,8,0,0,0,0.2679,0,0,0,114,1,0,Faulty
6,1,0,1,6,15,0,1,6,2,6,0,0,0,0.5556,0,0,0,153,1,0,NotFaulty
2,1,0,14,34,0,0,14,2,0,326,1,0,0,0.6,0,0,161,468,14,0.0004,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,0.75,0,0,0,469,1,0,NotFaulty
2,1,0,3,4,1,0,3,2,2,8,0,0,0,0.625,0,0,3,470,1,0.0001,NotFaulty
4,1,0,15,79,0,0,15,3,0,435,1,0,0,0.5,0,0,107.5,238,8,0.0224,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,955,1,0,NotFaulty
20,1,0,3,29,108,0,3,20,0.8092,188,1,0,0,0.2357,0,0,8,48,1,0.0176,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,976,1,0,NotFaulty
13,1,0,8,30,0,0,8,11,0.4167,267,0.3333,0,0,0.2857,0,0,19.3077,77,7,0.0587,NotFaulty
4,1,0,3,7,0,0,3,4,0.3333,31,1,0,0,0.4375,0,0,6.25,253,2,0.0001,NotFaulty
13,1,0,6,37,44,0,6,6,0.5556,172,1,0,0,0.2019,1,1,12,79,5,0.0013,NotFaulty
2,1,0,4,5,0,0,4,1,0.5,22,1,0,0,0.625,0,0,9,515,1,0,NotFaulty
2,1,0,4,6,0,0,4,1,0.3333,51,1,0,0,0.6,0,0,23,518,4,0,NotFaulty
3,1,0,11,22,0,0,11,2,1,201,1,0,0,0.5833,0,0,64,350,6,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1052,1,0,NotFaulty
2,1,0,29,65,0,0,29,2,0,412,1,0,0,0.5714,0,0,203.5,532,12,0.032,NotFaulty
8,1,0,5,8,28,0,5,8,2,8,0,0,0,0.4583,0,0,0,134,1,0,NotFaulty
11,1,0,2,12,25,0,2,11,0.8,78,1,0,0,0.3636,0,0,5.6364,98,2,0.0068,NotFaulty
9,1,0,3,36,36,0,3,9,2,146,0,0,0,0.4444,1,1,15.2222,122,9,0.0019,NotFaulty
9,1,0,3,9,36,0,3,9,2,9,0,0,0,1,0,0,0,123,1,0,NotFaulty
4,1,0,0,10,2,0,0,2,0.5556,51,0.3333,2,0,0.6667,0,0,11,279,3,0,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,560,1,0,NotFaulty
55,1,0,15,123,1255,0,15,41,0.8704,1167,1,0,0,0.1089,0,0,19.9455,22,10,0.0174,Faulty
74,1,0,30,190,2181,0,30,72,0.883,1443,1,0,0,0.0676,0,0,18.1757,18,6,0.0396,Faulty
6,1,0,2,6,15,0,2,6,2,6,0,0,0,1,0,0,0,225,1,0,NotFaulty
25,1,0,8,25,300,0,8,25,2,25,0,0,0,0.296,0,0,0,55,1,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1377,1,0,NotFaulty
3,1,0,3,3,3,0,3,3,2,3,0,0,0,1,0,0,0,460,1,0,NotFaulty
3,1,0,3,3,3,0,3,3,2,3,0,0,0,1,0,0,0,461,1,0,NotFaulty
3,1,0,0,4,0,0,0,3,0.5,20,1,0,0,0.6667,0,0,5,462,1,0.0014,NotFaulty
31,1,0,16,31,465,0,16,31,1.0333,33,0,0,0,0.1323,0,0,0,45,1,0,NotFaulty
4,1,0,3,14,0,0,3,4,0.3333,74,1,0,0,0.5,0,0,17,356,7,0.0005,NotFaulty
8,1,0,1,17,20,0,1,8,0.4643,141,1,0,0,0.3438,1,1,16.125,180,6,0.0042,NotFaulty
14,1,0,0,32,45,0,0,13,0.7253,277,0.7143,0,0,0.3077,1,1,18.2857,104,7,0.0479,NotFaulty
14,1,0,7,41,35,0,7,11,0.1538,230,1,0,0,0.2768,0,0,15.3571,106,4,0.0217,NotFaulty
6,1,0,0,7,3,0,0,6,0.6,34,1,0,0,0.5556,0,0,4.3333,249,1,0.0294,NotFaulty
13,1,0,4,49,24,0,4,12,0.65,298,1,0,0,0.3462,0,0,21.5385,117,5,0.0294,NotFaulty
4,1,0,22,104,0,0,22,3,0.3333,763,1,0,0,0.375,0,0,189.25,390,24,0.0219,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,1,0,0,0,782,1,0,NotFaulty
25,1,0,1,26,276,0,1,25,0.9583,136,1,0,0,0.2467,0,0,3.96,63,1,0.0218,NotFaulty
19,1,0,3,29,107,0,3,19,0.8958,186,0.875,0,0,0.1955,0,0,8.3684,84,5,0.0741,Faulty
29,1,0,16,91,312,0,16,27,0.8214,699,1,0,0,0.1167,0,0,22.7586,57,8,0.1169,NotFaulty
5,1,0,3,21,0,0,3,5,0,75,1,0,0,0.4,0,0,13.8,337,3,0.0481,NotFaulty
4,1,0,0,10,0,0,0,2,0.5,68,0.25,3,0,0.6667,0,0,15,423,4,0.0005,NotFaulty
30,1,0,12,78,267,0,12,30,0.8736,543,1,0,0,0.1231,0,0,16.8,58,6,0.1202,NotFaulty
2,1,0,5,8,0,0,5,1,0,39,1,0,0,0.6667,0,0,18,873,2,0,NotFaulty
15,1,0,18,66,39,0,18,6,0.8274,451,1,0,0,0.2095,0,0,28.2667,118,8,0.0007,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1780,1,0,NotFaulty
7,1,0,1,12,0,0,1,7,0.6667,77,1,0,0,0.4286,0,0,9.2857,286,1,0.0005,NotFaulty
13,1,0,4,31,22,0,4,13,0.7778,177,1,0,0,0.188,1,1,12.1538,155,4,0,NotFaulty
12,1,0,10,64,0,0,10,7,0.5455,444,1,0,0,0.2431,0,0,35.75,171,6,0.0224,Faulty
9,1,0,2,14,8,0,2,9,0.6,117,1,0,0,0.3778,0,0,11.4444,230,3,0,NotFaulty
5,1,0,1,11,6,0,1,5,0.25,79,1,0,0,0.4,1,1,14.4,416,4,0,NotFaulty
19,1,0,6,64,75,0,6,18,0.8056,636,1,0,0,0.386,0,0,32.1579,112,8,0.0361,NotFaulty
6,1,0,1,14,0,0,1,4,0.2,81,1,0,0,0.3,1,1,12.1667,357,4,0,NotFaulty
6,1,0,1,15,7,0,1,6,0.3,92,1,0,0,0.375,1,1,14,359,4,0,NotFaulty
19,1,0,7,42,99,0,7,3,0.7889,329,1,0,0,0.2632,0,0,16.0526,115,5,0.0421,Faulty
27,1,0,13,78,219,0,13,24,0.7372,394,1,0,0,0.151,0,0,13.3704,82,5,0.0906,NotFaulty
12,1,0,4,18,30,0,4,12,0.7273,99,1,0,0,0.2778,1,1,6.8333,186,2,0.1143,NotFaulty
33,1,0,48,277,194,0,48,20,0.7563,2591,1,0,0,0.1096,0,0,77.3636,73,21,0.1381,Faulty
8,1,0,6,8,28,0,6,8,2,8,0,0,0,0.3438,0,0,0,302,1,0,NotFaulty
4,4,0,0,8,6,0,0,4,2,20,0,0,1,0.6667,0,0,4,605,1,0.0005,NotFaulty
6,1,0,2,14,7,0,2,6,0.5,63,1,0,0,0.4,0,0,9.1667,404,2,0.021,NotFaulty
48,1,0,14,107,118,0,14,39,0.7957,701,1,2,0,0.1476,0,0,13.3958,52,8,0.0717,Faulty
2,1,0,3,7,1,0,3,1,1,35,1,0,0,0.6667,0,0,16,1258,3,0,Faulty
8,1,0,29,104,8,0,29,3,0.8095,955,1,0,0,0.3125,0,0,118,321,21,0.0215,Faulty
3,1,0,2,3,3,0,2,3,2,3,0,0,0,1,0,0,0,857,1,0,NotFaulty
6,1,0,2,13,0,0,2,6,0.4,44,1,0,0,0.4444,0,0,6,429,1,0.0009,NotFaulty
4,1,0,1,5,0,0,1,4,0.5,24,1,0,0,0.5,0,0,4.5,645,1,0.0008,NotFaulty
8,1,0,3,17,0,0,3,8,0.4286,54,1,0,0,0.4167,0,0,5.5,323,1,0.0004,NotFaulty
13,1,0,15,77,0,0,15,12,0.25,1090,1,0,0,0.2538,0,0,82.7692,203,16,0.0511,NotFaulty
3,1,0,0,4,1,0,0,3,0.5,14,1,0,0,0.6667,0,0,3.3333,881,1,0.0002,NotFaulty
2,1,0,3,4,1,0,3,1,1,17,1,0,0,0.6667,0,0,7,1323,2,0,NotFaulty
2,1,0,3,4,1,0,3,1,1,17,1,0,0,0.6667,0,0,7,1324,2,0,NotFaulty
2,1,0,3,4,1,0,3,1,1,17,1,0,0,0.6667,0,0,7,1326,2,0,NotFaulty
2,1,0,3,4,1,0,3,1,1,17,1,0,0,0.6667,0,0,7,1327,2,0,NotFaulty
6,1,0,0,10,0,0,0,6,0.6,102,1,0,0,0.5833,0,0,15.3333,444,5,0,NotFaulty
157,1,0,75,311,11794,0,75,142,0.967,2696,0.9375,0,0,0.0623,0,0,15.8662,18,7,0.0825,NotFaulty
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.6667,0,0,0,729,1,0,NotFaulty
9,1,0,3,29,0,0,3,6,0.5625,157,1,0,0,0.4167,0,0,16.2222,326,3,0.0001,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,2935,1,0,NotFaulty
2,1,0,3,4,1,0,3,1,1,13,1,0,0,0.6667,0,0,5,1468,1,0,Faulty
7,1,0,2,18,7,0,2,4,0.5556,104,1,0,0,0.4333,0,0,13.4286,421,4,0,NotFaulty
22,2,0,20,143,0,0,20,5,0.7619,1648,1,0,0.4474,0.3312,1,2,73.3636,139,18,0.0072,Faulty
5,1,0,7,26,0,0,7,4,0.625,127,1,0,0,0.3143,0,0,23.6,613,4,0.0051,NotFaulty
3,1,0,5,12,3,0,5,1,2,53,0,0,0,0.5,0,0,16.6667,1024,2,0.0001,NotFaulty
3,1,0,8,23,0,0,8,2,0,125,1,0,0,0.4444,0,0,39.6667,1026,5,0.0191,NotFaulty
14,1,0,8,39,0,0,8,13,0.6615,225,1,1,0,0.2245,0,0,14.7143,221,4,0.0008,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,3106,1,0,NotFaulty
5,1,0,3,6,6,0,3,5,0.75,24,1,0,0,0.4667,0,0,3.4,622,1,0,NotFaulty
5,1,0,10,30,4,0,10,3,0.25,149,1,0,0,0.5,0,0,28.6,624,5,0.0709,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,1,0,0,0,1562,1,0,NotFaulty
6,1,0,3,9,3,0,3,5,0.7,52,0.5,2,0,0.4667,0,0,7,521,1,0.0094,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,3131,1,0,NotFaulty
3,1,0,1,4,1,0,1,2,0,16,1,0,0,0.6667,0,0,4,1044,1,0.0001,NotFaulty
2,4,0,2,4,0,0,2,2,0,14,1,0,0.9565,0.75,0,0,5.5,1568,1,0,NotFaulty
5,1,0,2,17,10,0,2,4,2,112,0,0,0,0.25,0,0,21.4,629,3,0,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,0.75,0,0,0,1573,1,0,NotFaulty
7,1,0,4,8,13,0,4,7,0.75,30,1,0,0,0.3143,0,0,3,450,1,0,NotFaulty
3,1,0,2,3,3,0,2,3,2,3,0,0,0,0.5833,0,0,0,1052,1,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
5,1,0,5,10,0,0,5,3,0,38,1,0,0,0.5333,0,0,6.4,632,2,0,NotFaulty
1,4,0,0,2,0,0,0,1,2,4,0,0,1,1,0,0,3,3164,1,0,NotFaulty
5,1,0,2,13,4,0,2,5,0.5,48,1,0,0,0.4,0,0,8.4,634,4,0.0001,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1587,1,0,NotFaulty
2,1,0,1,9,1,0,1,1,2,61,0,0,0,0.75,0,0,29.5,1591,7,0,NotFaulty
2,1,0,6,12,0,0,6,1,0,74,1,0,0,0.6667,0,0,35.5,1594,5,0,NotFaulty
3,1,0,2,17,1,0,2,1,0.5,193,1,0,0,0.5,0,0,63,1069,17,0,NotFaulty
6,1,0,0,8,3,0,0,6,0.6,42,1,0,0,0.4444,0,0,5.6667,535,3,0,NotFaulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,0.6667,0,0,0,1072,1,0,NotFaulty
2,1,0,1,6,1,0,1,1,2,23,0,0,0,0.75,0,0,10.5,1610,1,0,NotFaulty
6,1,0,1,7,3,0,1,4,0.6,36,1,0,0,0.4444,0,0,4.6667,537,1,0,NotFaulty
3,1,0,3,16,1,0,3,3,0.5,59,1,0,0,0.6667,0,0,18.3333,1077,5,0,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1617,1,0,NotFaulty
3,1,0,3,24,0,0,3,3,0.25,153,1,0,0,0.6667,0,0,49.3333,1081,5,0,NotFaulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,0.7778,0,0,0,1082,1,0,NotFaulty
5,1,0,3,8,8,0,3,4,0.5,34,1,0,0,0.8,0,0,5.6,650,3,0.0001,NotFaulty
4,1,0,1,6,6,0,1,3,1,23,0,0,0,0.6667,0,0,4.5,814,2,0,NotFaulty
3,1,0,3,9,0,0,3,3,0.25,42,1,0,0,0.8333,0,0,12.3333,1088,4,0,NotFaulty
3,1,0,1,6,1,0,1,3,0.5,23,1,0,0,0.8333,0,0,6.3333,1089,2,0,NotFaulty
4,1,0,5,14,2,0,5,3,0.6667,90,1,0,0,0.75,0,0,20.75,819,6,0,NotFaulty
5,1,0,2,23,0,0,2,5,0.5833,105,1,0,0,0.5333,0,0,19.4,657,4,0.005,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1645,1,0,NotFaulty
8,1,0,5,21,28,0,5,7,2,130,0,0,0,0.3125,0,0,15.25,414,5,0.0008,NotFaulty
4,1,0,1,6,6,0,1,3,1,23,0,0,0,0.6667,0,0,4.5,829,2,0,NotFaulty
2,1,0,1,2,1,0,1,2,2,7,0,0,0,0.75,0,0,0,1660,1,0,NotFaulty
4,1,0,1,13,2,0,1,3,0.6667,81,1,0,0,0.75,0,0,18.5,833,6,0,NotFaulty
11,1,0,0,15,17,0,0,11,0.725,95,1,0,0,0.7273,0,0,7.2727,304,2,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
8,1,0,3,30,12,0,3,2,0.3571,333,1,0,0,0.381,0,0,40.375,420,7,0,NotFaulty
5,1,0,6,20,2,0,6,5,0.625,89,1,0,0,0.5333,0,0,16.4,674,3,0,NotFaulty
3,1,0,5,13,0,0,5,2,0,52,1,0,0,0.5556,0,0,16,1126,5,0,NotFaulty
3,1,0,5,13,0,0,5,2,0,52,1,0,0,0.5556,0,0,16,1129,5,0,NotFaulty
11,1,0,4,16,31,0,4,8,0.8,77,0.8333,1,0,0.26,0,0,5.4545,308,1,0.0182,NotFaulty
10,1,0,16,61,45,0,16,9,2,192,0,0,0,0.1667,0,0,18.2,341,3,0.003,NotFaulty
9,1,0,1,11,28,0,1,9,0.875,60,1,0,0,0.4815,0,0,5.2222,380,2,0,NotFaulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.75,0,0,0,1714,1,0,NotFaulty
28,2,0,10,75,296,0,10,6,0.8519,763,1,0,0.3864,0.2179,0,0,25.9643,124,16,0,NotFaulty
4,1,0,8,10,6,0,8,4,2,27,0,0,0,0.375,0,0,5.75,875,1,0,NotFaulty
6,1,0,5,6,15,0,5,6,2,6,0,0,0,0.3704,0,0,0,584,1,0,NotFaulty
11,1,0,8,11,55,0,8,11,2,11,0,0,0,0.4091,0,0,0,319,1,0,Faulty
5,1,0,1,6,2,0,1,5,0.75,36,1,0,0,0.6,0,0,5.4,704,1,0,Faulty
4,1,0,0,4,6,0,0,4,2,4,0,0,0,1,0,0,0,881,1,0,Faulty
2,1,0,2,4,1,0,2,1,2,29,0,0,0,0.6667,0,0,13.5,1765,2,0,Faulty
2,1,0,2,4,1,0,2,1,2,41,0,0,0,0.6667,0,0,19.5,1766,2,0,Faulty
2,1,0,2,4,1,0,2,1,2,33,0,0,0,0.6667,0,0,15.5,1768,2,0,Faulty
2,1,0,2,4,1,0,2,1,2,14,0,0,0,0.6667,0,0,6,1769,1,0,Faulty
2,1,0,2,4,1,0,2,1,2,10,0,0,0,0.6667,0,0,4,1770,1,0,Faulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,3541,1,0,NotFaulty
5,1,0,1,6,4,0,1,5,0.75,31,1,0,0,0.6,0,0,4.6,709,1,0,NotFaulty
29,1,0,38,116,90,0,38,22,0.9156,1109,0.8182,0,0,0.1494,0,0,36.8621,124,15,0.0074,Faulty
13,1,0,26,104,76,0,26,8,0.9167,691,1,1,0,0.2273,0,0,52.0769,281,21,0.0097,NotFaulty
1,3,0,0,3,0,0,0,0,2,29,0,0,1,1,0,0,28,3661,1,0,NotFaulty
3,1,0,1,7,1,0,1,3,0,29,1,0,0,0.6667,0,0,8.3333,1221,2,0,NotFaulty
7,1,0,6,34,15,0,6,2,0.75,288,0.5,0,0,0.3333,0,0,39.8571,525,5,0.0006,NotFaulty
2,1,0,1,7,1,0,1,1,1,31,1,0,0,0.6667,0,0,14,1843,4,0,Faulty
4,3,0,1,26,0,0,1,2,0.8333,228,1,0,0.9,0.45,2,2,55,926,10,0,NotFaulty
5,1,0,2,8,0,0,2,4,0,56,1,0,0,0.4667,0,0,9.8,742,1,0,NotFaulty
5,1,0,2,8,0,0,2,4,0.25,48,1,0,0,0.4667,0,0,8.2,743,1,0,NotFaulty
28,1,0,10,72,118,0,10,18,0.994,719,0.9677,0,0,0.2202,0,0,23.5714,135,7,0.0054,Faulty
21,1,0,2,22,154,0,2,21,0.905,141,1,0,0,0.1845,0,0,5.2381,181,1,0.0218,NotFaulty
1,1,0,0,2,0,0,0,0,2,17,0,0,0,1,0,0,3,3820,1,0,NotFaulty
6,1,0,0,10,1,0,0,0,0.7,55,1,0,0,0.5,0,0,7.5,637,2,0,NotFaulty
3,2,0,3,25,0,0,3,2,0.375,193,1,0,0.8947,0.5333,1,2,62,1280,12,0,NotFaulty
31,2,0,17,118,333,0,17,15,0.8667,1901,1,0,0.3617,0.1613,1,2,59.7097,128,28,0,NotFaulty
7,1,0,7,44,19,0,7,4,0.9167,348,0.5,0,0,0.3542,0,0,48.4286,569,5,0.0001,Faulty
16,1,0,23,123,120,0,23,2,2,1851,0,0,0,0.2045,0,0,114.6875,255,20,0.0024,NotFaulty
5,1,0,16,65,10,0,16,4,2,598,0,0,0,0.3,0,0,118.6,822,24,0.0056,NotFaulty
2,1,0,3,2,1,0,3,2,2,4,0,0,0,0.625,0,0,0,2057,1,0,NotFaulty
5,1,0,11,31,8,0,11,4,0.625,140,0.5,0,0,0.3429,0,0,26.6,824,5,0.0132,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
5,2,0,11,80,0,0,11,2,0.8125,572,1,0,0.85,0.44,1,2,111,831,23,0,NotFaulty
17,1,0,4,26,100,0,4,7,0.8984,131,1,0,0,0.2353,0,0,6.2353,245,3,0,NotFaulty
8,1,0,5,29,0,0,5,8,0,126,1,0,0,0.4167,0,0,14.625,523,2,0.0284,NotFaulty
9,1,0,21,117,36,0,21,3,1.125,1209,0,0,0,0.4762,0,0,133.2222,469,16,0.0193,NotFaulty
21,1,0,5,46,132,0,5,10,0.5875,281,0.75,0,0,0.1732,0,0,12.1905,202,4,0.0019,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,4258,1,0,NotFaulty
9,1,0,1,11,26,0,1,9,0.85,60,1,0,0,0.3611,0,0,5.1111,474,1,0.0001,NotFaulty
14,1,0,1,19,79,0,1,7,0.8077,97,1,0,0,0.2857,0,0,5.5,305,2,0.0003,NotFaulty
10,1,0,3,10,45,0,3,10,2,10,0,0,0,0.3667,0,0,0,429,1,0,NotFaulty
6,1,0,3,13,0,0,3,6,0.4,55,1,0,0,0.4583,0,0,7.8333,716,2,0.0017,NotFaulty
7,1,0,0,7,21,0,0,7,2,7,0,0,0,0.5714,0,0,0,615,1,0,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,4307,1,0,NotFaulty
3,1,0,4,18,3,0,4,2,2,67,0,0,0,0.4444,1,1,21.3333,1439,7,0,NotFaulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,4318,1,0,NotFaulty
11,1,0,2,19,1,0,2,11,0.45,67,1,0,0,0.3182,0,0,4.9091,393,1,0.0003,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
5,1,0,3,9,0,0,3,3,0.375,37,1,0,0,0.4,0,0,6,866,1,0,NotFaulty
10,1,0,2,16,23,0,2,9,0.5,88,1,0,0,0.4333,0,0,7.2,434,2,0.0003,NotFaulty
4,3,0,0,8,6,0,0,4,1.3333,21,1,0,1,0.6667,0,0,4,1087,1,0.0002,NotFaulty
7,1,0,1,8,15,0,1,7,0.875,38,1,0,0,0.3929,0,0,3.8571,622,1,0,NotFaulty
12,1,0,6,63,64,0,6,5,1.0496,939,1,0,0,0.3452,0,0,76.3333,369,12,0.0003,NotFaulty
8,1,0,5,15,22,0,5,8,0.7143,116,1,0,0,0.425,0,0,12.75,555,4,0,NotFaulty
2,1,0,6,8,0,0,6,1,0.5,25,1,0,0,0.625,0,0,10.5,2222,1,0,NotFaulty
11,1,0,8,23,27,0,8,7,0.8167,133,1,0,0,0.2078,0,0,10.5455,405,3,0,NotFaulty
12,1,0,3,21,0,0,3,11,0.303,222,1,0,0,0.3167,0,0,17,374,2,0.0007,NotFaulty
11,1,0,4,24,17,0,4,10,0.54,107,1,0,0,0.3939,0,0,8.2727,410,2,0.0001,Faulty
14,1,0,9,34,65,0,9,13,0.3558,207,1,0,0,0.4048,0,0,13.2143,323,5,0.0004,NotFaulty
2,1,0,1,22,0,0,1,1,0,193,1,0,0,0.5833,0,0,93,2273,12,0,NotFaulty
2,1,0,4,6,0,0,4,1,0,17,1,0,0,0.6667,0,0,7,2274,1,0,NotFaulty
4,1,0,16,20,0,0,16,3,0.3333,97,1,0,0,0.4444,0,0,22.75,1139,4,0,Faulty
65,1,0,37,131,2010,0,37,39,0.9111,810,1,0,0,0.0776,0,0,11.2615,71,5,0.0037,Faulty
2,1,0,7,9,0,0,7,1,0.5,42,1,0,0,0.5833,0,0,19,2326,3,0,Faulty
2,1,0,9,12,0,0,9,1,0,58,1,0,0,0.5833,0,0,26.5,2328,2,0,Faulty
2,1,0,13,12,0,0,13,1,0,51,1,0,0,0.6,0,0,23.5,2329,1,0,Faulty
2,1,0,7,9,0,0,7,1,0,39,1,0,0,0.625,0,0,17.5,2330,2,0,Faulty
2,1,0,4,5,0,0,4,1,0,20,1,0,0,0.6667,0,0,8.5,2331,1,0,Faulty
2,1,0,5,22,0,0,5,1,0,77,1,0,0,0.6,0,0,37,2334,5,0,Faulty
4,4,0,0,5,4,0,0,4,0,25,1,0,0.9565,0.5833,0,0,5,1168,1,0,NotFaulty
3,1,0,3,8,0,0,3,3,0,20,1,0,0,0.6667,0,0,5.3333,1558,1,0,NotFaulty
23,1,0,16,23,253,0,16,23,2,23,0,0,0,0.1277,0,0,0,204,1,0,NotFaulty
2,2,0,3,7,0,0,3,1,0,34,1,0,0.9444,0.6,1,1,15,2351,3,0,NotFaulty
12,1,0,6,12,66,0,6,12,2,12,0,0,0,0.3167,0,0,0,392,1,0,NotFaulty
11,1,0,3,21,13,0,3,11,0.6,68,0.5,0,0,0.3409,0,0,5,429,1,0.0001,NotFaulty
10,1,0,16,62,11,0,16,5,0.7667,491,1,0,0,0.2333,0,0,47.1,475,12,0.0014,Faulty
2,2,0,1,4,0,0,1,1,0,13,1,0,0.9846,0.75,0,0,5,2376,1,0,NotFaulty
4,1,0,2,8,4,0,2,4,0.6667,24,1,0,0,0.5,0,0,4.75,1189,1,0.0001,NotFaulty
5,1,0,1,22,8,0,1,5,0.5,97,1,0,0,0.4,0,0,18.2,953,6,0,NotFaulty
3,1,0,1,3,3,0,1,3,2,3,0,0,0,0.6667,0,0,0,1590,1,0,NotFaulty
5,1,0,2,11,0,0,2,5,0.375,41,1,0,0,0.4667,0,0,6.8,955,1,0.0076,NotFaulty
7,1,0,8,62,21,0,8,5,2,1026,0,0,0,0.2857,0,0,145.5714,687,11,0,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,4816,1,0,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.6667,0,0,0,2409,1,0,NotFaulty
10,1,0,6,15,29,0,6,8,0.7778,67,1,0,0,0.65,0,0,5.3,482,2,0.0004,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,4830,1,0,NotFaulty
10,1,0,6,14,37,0,6,10,0.7778,51,1,0,0,0.3,0,0,3.9,484,1,0.0001,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
4,1,0,2,5,6,0,2,2,2,14,0,0,0,0.5,0,0,2.5,1211,1,0,NotFaulty
12,1,0,8,31,54,0,8,10,0.8409,170,1,0,0,0.5,0,0,12.8333,405,3,0.0005,NotFaulty
6,1,0,2,6,15,0,2,6,2,6,0,0,0,0.5417,0,0,0,811,1,0,NotFaulty
2,1,0,5,7,0,0,5,1,0,54,1,0,0,0.6667,0,0,25.5,2436,3,0,NotFaulty
3,1,0,3,5,1,0,3,3,0.75,20,1,0,0,0.5556,0,0,5,1625,1,0,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,4876,1,0,NotFaulty
3,1,0,10,38,1,0,10,3,0,215,1,0,0,0.4167,0,0,70.3333,1627,5,0.0004,NotFaulty
4,1,0,1,9,0,0,1,4,0.3333,34,1,0,0,0.5,0,0,7,1221,1,0.0004,NotFaulty
3,1,0,6,20,1,0,6,3,0,155,1,0,0,0.4444,0,0,50,1631,5,0.0002,NotFaulty
3,1,0,11,22,3,0,11,3,2,101,0,0,0,0.4167,0,0,32.6667,1633,2,0.0001,NotFaulty
20,1,0,2,30,142,0,2,18,0.7632,183,1,0,0,0.5,0,0,7.95,246,2,0.0006,NotFaulty
