WMC,DIT,NOC,CBO,RFC,LCOM,Ca,Ce,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,AVG_CC,MAX_CC,PORTRAIT,FAULTY
7,1,0,12,48,0,0,12,7,0.3333,407,1,0,0,0.3095,0,0,56.7143,415,11,0,NotFaulty
2,4,0,1,8,1,0,1,2,2,14,0,0,0.9565,1,1,1,6,1456,1,0,NotFaulty
1,1,0,0,2,0,0,0,0,2,12,0,1,0,1,0,0,6,2914,1,0,NotFaulty
3,1,0,3,5,3,0,3,3,1.25,25,0,0,0,0.6667,0,0,6,972,1,0,NotFaulty
1,1,0,2,3,0,0,2,1,2,39,0,1,0,1,0,0,32,2919,2,0,NotFaulty
5,1,0,3,8,2,0,3,0,0.5,64,0.5,0,0,0.5333,0,0,11,585,2,0,NotFaulty
2,1,0,2,4,1,0,2,1,1,17,1,0,0,0.6667,0,0,7,1463,1,0,Faulty
7,1,0,11,23,0,0,11,7,0.5833,139,1,0,0,0.3095,0,0,18.2857,419,2,0,NotFaulty
7,1,0,10,35,0,0,10,7,0.3889,259,1,0,0,0.3095,0,0,35.5714,421,5,0,NotFaulty
13,1,0,0,21,64,0,0,11,0.6111,197,1,0,0,0.2923,0,0,13.9231,228,4,0.1605,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,2973,1,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,2974,1,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,2975,1,0,NotFaulty
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,2976,1,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,12,0,0,0,1,0,0,9,2977,1,0,NotFaulty
13,1,0,8,14,78,0,8,12,1.0417,20,0,1,0,0.4271,0,0,0.3846,230,1,0,Faulty
2,1,0,1,4,1,0,1,1,2,8,0,0,0,0.75,0,0,3,1496,1,0,Faulty
2,1,0,1,4,1,0,1,1,2,8,0,0,0,0.75,0,0,3,1497,1,0,Faulty
2,1,0,1,4,1,0,1,1,2,8,0,0,0,0.75,0,0,3,1498,1,0,Faulty
2,1,0,1,4,1,0,1,1,2,8,0,0,0,0.75,0,0,3,1499,1,0,Faulty
3,1,0,2,9,1,0,2,1,0.5,111,1,0,0,0.7778,0,0,35.6667,1001,5,0,NotFaulty
1,1,0,0,2,0,0,0,0,2,5,0,0,0,1,0,0,3,3006,1,0,NotFaulty
4,1,0,0,11,0,0,0,2,0,112,0,0,0,0.5,1,1,26,755,10,0,NotFaulty
14,1,0,22,29,67,0,22,12,0.8974,199,0.3333,0,0,0.4038,0,0,12.3571,216,1,0,Faulty
4,1,0,2,6,0,0,2,3,0.3333,46,1,0,0,0.5833,0,0,10.25,760,3,0,Faulty
4,1,0,2,6,0,0,2,3,0.3333,48,1,0,0,0.5833,0,0,10.75,761,3,0,Faulty
4,1,0,3,5,0,0,3,3,0.3333,50,1,0,0,0.5833,0,0,11.25,763,3,0,Faulty
4,1,0,2,6,0,0,2,3,0.5,54,1,0,0,0.5,0,0,12,765,4,0,Faulty
2,1,0,1,3,1,0,1,2,2,5,0,0,0,0.75,0,0,1.5,1531,1,0.163,Faulty
8,1,0,9,25,0,0,9,6,0.5714,149,1,0,0,0.2344,0,0,17.125,384,3,0,Faulty
2,1,0,3,5,1,0,3,1,1,52,1,0,0,0.625,0,0,24,1539,5,0,NotFaulty
2,1,0,2,15,0,0,2,2,0,109,1,0,0,0.75,0,0,52,1542,5,0,NotFaulty
1,1,0,2,4,0,0,2,1,2,19,0.3333,0,0,1,0,0,15,3085,1,0,NotFaulty
5,1,0,3,18,4,0,3,4,0.8214,112,1,1,0,0.35,0,0,20,618,2,0.0001,Faulty
1,1,0,1,2,0,0,1,1,2,12,0,0,0,1,0,0,9,3093,1,0,NotFaulty
8,1,0,3,19,2,0,3,6,0.1786,116,1,0,0,0.3438,0,0,13,387,2,0.1629,Faulty
2,1,0,0,3,1,0,0,2,2,5,0,0,0,0.6667,0,0,1.5,1552,1,0.1623,NotFaulty
1,1,0,1,2,0,0,1,0,2,18,0,2,0,1,0,0,12,3106,1,0,NotFaulty
5,1,0,2,10,0,0,2,4,0.375,60,1,0,0,0.6,0,0,10.6,622,2,0.1628,Faulty
11,1,0,12,28,19,0,12,5,0.64,338,1,0,0,0.3247,0,0,28.8182,285,7,0.1628,Faulty
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.6667,0,0,0,1570,1,0,NotFaulty
8,1,0,10,19,0,0,10,8,0.6429,105,1,0,0,0.2917,0,0,11.625,393,2,0,NotFaulty
7,1,0,14,47,0,0,14,7,0.6667,400,1,0,0,0.3095,0,0,55.2857,452,6,0,NotFaulty
6,2,0,11,12,1,0,11,6,0.64,173,1,0,0.9412,0.35,0,0,26.1667,529,6,0.163,NotFaulty
5,1,0,1,12,0,0,1,0,0.6786,95,0,1,0,0.5333,0,0,16.6,637,2,0.1636,NotFaulty
8,1,0,12,38,0,0,12,8,0.6905,437,1,0,0,0.2917,0,0,52.875,400,6,0,NotFaulty
2,1,0,5,16,0,0,5,1,0,66,1,0,0,0.6667,0,0,31.5,1604,6,0.001,NotFaulty
13,1,0,7,39,72,0,7,12,0.8333,249,1,0,0,0.2308,0,0,18.0769,248,10,0.1647,NotFaulty
10,1,0,4,37,0,0,4,9,0.3889,280,1,0,0,0.34,0,0,26.8,325,5,0.1628,Faulty
13,4,0,14,31,0,0,14,13,0,120,1,0,0.6,0.2051,0,0,8.1538,251,5,0,NotFaulty
14,3,0,13,24,69,0,13,12,0.9634,723,0.5714,0,0.4,0.2051,0,0,49.1429,236,25,0,NotFaulty
1,1,0,0,2,0,0,0,1,2,12,0,0,0,1,0,0,9,3312,1,0,NotFaulty
4,1,0,2,6,6,0,2,3,2,33,0,0,0,0.75,0,0,7.25,829,3,0,Faulty
4,1,0,2,6,6,0,2,3,2,31,0,0,0,0.75,0,0,6.75,831,3,0,Faulty
4,1,0,3,6,6,0,3,3,1,15,0,2,0,0.8333,0,0,2.25,832,1,0,Faulty
9,1,0,3,11,34,0,3,7,0.875,47,1,0,0,0.4167,0,0,4.1111,371,3,0.1605,Faulty
11,1,0,12,11,55,0,12,11,2,11,0,0,0,0.2636,0,0,0,304,1,0,Faulty
23,1,0,14,28,247,0,14,22,0.9091,131,1,0,0,0.2739,0,0,4.6522,146,2,0.1632,Faulty
17,1,0,4,26,124,0,4,16,0.875,94,1,1,0,0.175,0,0,4.4118,199,2,0.1631,Faulty
2,1,0,2,3,1,0,2,1,1,17,1,0,0,0.6667,0,0,7,1698,1,0,Faulty
14,1,0,1,22,61,0,1,13,0.6923,175,0,2,0,0.3205,0,0,11.2857,243,3,0.162,Faulty
4,1,0,3,6,0,0,3,3,0.6667,35,1,0,0,0.5,0,0,7.25,854,1,0,NotFaulty
3,1,0,5,7,3,0,5,2,2,21,0,0,0,0.6667,0,0,6,1140,1,0,NotFaulty
1,1,0,2,1,0,0,2,1,2,1,0,0,0,1,0,0,0,3421,1,0,NotFaulty
15,1,0,1,22,0,0,1,14,0.852,297,0.2857,2,0,0.381,0,0,17.8667,229,7,0.1628,Faulty
8,1,0,12,40,0,0,12,8,0.6905,323,1,0,0,0.2917,0,0,38.625,432,4,0,NotFaulty
3,1,0,1,4,0,0,1,2,0.6667,25,0.3333,0,0,0.5833,0,0,6.3333,1153,1,0.1628,Faulty
6,1,0,4,6,15,0,4,6,2,6,0,0,0,0.4167,0,0,0,577,1,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Faulty
7,1,0,11,20,0,0,11,7,0.4,143,0.2,0,0,0.3095,0,0,18.7143,497,3,0,NotFaulty
14,1,0,1,19,79,0,1,11,0.7231,133,1,0,0,0.7857,0,0,8.1429,249,3,0.0008,Faulty
3,1,0,0,9,1,0,0,1,0.8,49,0.2,4,0,0.75,0,0,13.6667,1166,1,0,NotFaulty
6,1,0,2,7,15,0,2,6,2,12,0,0,0,0.4444,1,1,1,584,1,0.0017,Faulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Faulty
7,1,0,10,12,3,0,10,7,0.6667,68,0.25,0,0,0.3095,0,0,8.1429,501,1,0,NotFaulty
2,1,0,2,4,1,0,2,1,1,17,1,0,0,0.6667,0,0,7,1757,1,0,NotFaulty
15,1,0,5,41,25,0,5,7,0.7473,661,0.8462,0,0,0.2024,0,0,42.2,238,9,0.0007,NotFaulty
10,1,0,2,26,0,0,2,7,0.6667,139,1,1,0,0.25,0,0,12.4,359,7,0,NotFaulty
19,1,0,6,48,71,0,6,7,0.75,468,1,0,0,0.2105,0,0,23.1053,191,12,0.0008,Faulty
7,1,0,4,20,0,0,4,6,0.5556,85,1,0,0,0.3571,0,0,10.7143,522,3,0,NotFaulty
7,1,0,4,20,0,0,4,6,0.6667,227,1,0,0,0.3571,0,0,30.5714,526,11,0,NotFaulty
9,1,0,5,32,6,0,5,6,0.375,206,1,0,0,0.3611,0,0,21.5556,412,7,0,NotFaulty
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.6,0,0,0,742,1,0,NotFaulty
7,1,0,12,46,0,0,12,7,0.6905,357,1,0,0,0.3095,0,0,49,532,6,0.1662,NotFaulty
8,1,0,3,19,0,0,3,8,0.6667,160,1,0,0,0.3438,0,0,18.25,467,3,0.0001,NotFaulty
1,5,0,0,2,0,0,0,1,2,5,0,0,1,1,0,0,4,3740,1,0,NotFaulty
18,1,0,4,33,141,0,4,18,0.8235,177,1,0,0,0.2963,0,0,8.7778,209,12,0.1654,Faulty
3,2,0,0,7,1,0,0,2,0.8333,38,0.3333,0,0.9608,0.5556,0,0,10.6667,1258,2,0,NotFaulty
15,1,0,0,18,103,0,0,15,0.9286,256,1,0,0,0.28,0,0,16,253,4,0.1747,Faulty
15,1,0,0,18,105,0,0,15,2,196,0,0,0,0.3111,0,0,12.0667,254,7,0.1432,Faulty
3,1,0,2,6,1,0,2,2,0.5,40,1,0,0,0.5556,0,0,11.6667,1275,3,0,NotFaulty
6,1,0,1,17,13,0,1,5,0.9,89,0.5,0,0,0.6,0,0,13.5,639,5,0.1452,Faulty
5,1,0,1,6,4,0,1,5,0.5,19,1,0,0,0.8,0,0,2.6,768,1,0.0057,Faulty
1,4,0,0,2,0,0,0,1,2,5,0,0,1,1,0,0,4,3843,1,0.0052,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Faulty
8,1,0,1,12,6,0,1,0,0.8095,115,0.3333,0,0,0.375,0,0,12.625,481,2,0.0012,Faulty
14,1,0,3,28,0,0,3,8,0.2885,1483,1,0,0,0.3205,0,0,104.6429,277,10,0.1648,NotFaulty
2,1,0,0,5,1,0,0,0,1,44,0,0,0,1,0,0,17,1944,1,0,NotFaulty
6,1,0,0,18,5,0,0,1,0.6,88,0.5,0,0,0.7,0,0,13.3333,649,2,0,NotFaulty
12,1,0,0,13,0,0,0,8,0.4545,275,1,0,0,0.4444,0,0,21.6667,326,7,0.1629,Faulty
3,1,0,2,5,1,0,2,0,0.1667,31,0.3333,0,0,0.6667,0,0,8.3333,1308,1,0,NotFaulty
16,1,0,2,24,0,0,2,12,0.3833,361,1,0,0,0.3281,0,0,21.3125,247,7,0.003,NotFaulty
7,1,0,0,10,21,0,0,7,2,155,0,0,0,0.3214,0,0,21.1429,567,4,0,Faulty
2,1,0,0,5,1,0,0,1,2,36,0,0,0,0.5,0,0,17,1989,4,0,NotFaulty
2,1,0,0,7,1,0,0,2,2,21,0,0,0,0.5,0,0,9.5,1991,2,0,NotFaulty
3,1,0,0,8,3,0,0,1,1,27,0,0,0,0.3333,0,0,7.6667,1,2,0,NotFaulty
6,1,0,1,10,9,0,1,4,0.6,31,1,0,0,0.5,0,0,4,1,1,0.1539,Faulty
6,1,0,1,10,7,0,1,4,0.3333,78,0.3333,0,0,0.5833,0,0,11.5,3,3,0,NotFaulty
20,3,0,1,29,100,0,1,12,0.6711,569,1,0,0.5135,0.2333,2,9,27.25,4,7,0.0002,Faulty
27,1,0,0,44,13,0,0,13,0.601,1158,1,0,0,0.2531,0,0,41.5926,8,26,0.1466,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Faulty
2,1,0,4,3,1,0,4,0,1.3333,15,0.3333,0,0,0.8333,0,0,5,118,1,0,NotFaulty
51,1,0,2,77,43,0,2,45,0.6554,1122,0.2308,0,0,0.2857,1,1,20.7451,6,12,0.1466,Faulty
7,1,0,2,17,19,0,2,5,0.8333,72,0,0,0,0.3889,0,0,9,49,3,0.151,Faulty
4,1,0,0,17,6,0,0,4,2,147,0,0,0,0.3333,0,0,35.75,91,7,0,Faulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Faulty
2,1,0,3,3,1,0,3,0,2,10,0,0,0,0.75,0,0,3,183,1,0,NotFaulty
25,1,0,2,35,196,0,2,10,0.9685,729,0.7073,0,0,0.2143,0,0,26.52,16,10,0.0006,NotFaulty
24,1,0,4,34,140,0,4,21,0.856,593,1,0,0,0.1719,0,0,23.0417,19,20,0,Faulty
8,1,0,0,25,22,0,0,6,0.4286,126,1,0,0,0.1786,0,0,14.625,61,5,0,Faulty
4,1,0,0,5,4,0,0,1,0.9167,60,0.125,7,0,0.6667,0,0,12,123,1,0,NotFaulty
8,1,0,1,27,18,0,1,6,0.4286,567,1,0,0,0.3143,0,0,68.875,65,8,0,Faulty
3,1,0,1,7,0,0,1,2,0.5,25,0.5,0,0,0.6667,0,0,6.6667,175,1,0,NotFaulty
18,1,0,3,39,0,0,3,17,0.8137,432,0.8333,0,0,0.4265,0,0,22.6667,31,5,0.1493,NotFaulty
24,1,0,1,24,276,0,1,24,2,24,0,0,0,0.2917,0,0,0,24,1,0,Faulty
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,599,1,0,NotFaulty
4,1,0,0,6,0,0,0,2,0.875,83,0.125,7,0,0.5556,1,1,17.75,151,5,0.1481,Faulty
2,1,0,2,3,1,0,2,2,2,7,0,0,0,0.75,0,0,2.5,304,1,0,NotFaulty
4,1,0,2,10,0,0,2,4,0,83,0,0,0,0.4,0,0,19.5,154,2,0,NotFaulty
4,1,0,0,18,0,0,0,3,1.1667,127,0.5,0,0,0.3333,0,0,29.25,157,6,0,Faulty
2,1,0,2,4,0,0,2,2,0,33,1,0,0,0.6667,0,0,14.5,316,3,0,NotFaulty
3,1,0,0,4,0,0,0,0,0,21,1,0,0,0.8333,0,0,5.6667,212,2,0,NotFaulty
5,1,0,4,30,0,0,4,0,0.1875,227,0,0,0,0.3,0,0,43.6,130,10,0.0144,Faulty
3,1,0,0,4,3,0,0,0,2,6,0,0,0,0.5,0,0,1,218,1,0,NotFaulty
6,1,0,1,12,0,0,1,5,0.44,387,0.2,0,0,0.4,0,0,61.8333,111,4,0.0045,NotFaulty
8,1,0,1,15,4,0,1,6,0.5476,240,0.5,0,0,0.3095,0,0,28.25,86,8,0.0004,NotFaulty
3,1,0,1,7,0,0,1,3,0.3571,106,0.1429,0,0,0.6667,0,0,32,232,2,0.0038,NotFaulty
1,1,0,0,2,0,0,0,1,2,21,0,0,0,1,0,0,6,699,1,0,NotFaulty
1,1,0,2,3,0,0,2,1,2,29,0,0,0,1,0,0,13,700,1,0,NotFaulty
13,1,0,15,96,60,0,15,8,0.7639,1498,0.5,0,0,0.1875,0,0,113.7692,60,58,0.0318,Faulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
2,1,0,1,3,1,0,1,0,2,10,0,0,0,0.75,0,0,3,397,1,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
2,1,0,1,3,1,0,1,0,2,11,0,0,0,0.75,0,0,3,398,1,0,NotFaulty
9,1,0,6,51,14,0,6,5,0.7031,414,0.75,0,0,0.3036,0,0,44.1111,92,11,0.1427,NotFaulty
7,2,0,5,26,11,0,5,6,0.7,193,0.2,0,0.9275,0.3667,0,0,25.8571,121,9,0,NotFaulty
1,4,0,0,2,0,0,0,1,2,5,0,0,1,1,0,0,4,848,1,0.1466,NotFaulty
6,1,0,3,7,15,0,3,0,2,9,0,0,0,0.4167,0,0,0.5,142,1,0.0097,NotFaulty
3,1,0,1,4,3,0,1,0,2,6,0,0,0,1,0,0,1,285,1,0.0094,NotFaulty
7,1,0,4,8,21,0,4,0,1,15,0,0,0,0.3429,0,0,1,123,1,0.0017,NotFaulty
3,1,0,1,4,3,0,1,0,2,6,0,0,0,0.5556,0,0,1,289,1,0.0004,NotFaulty
5,1,0,3,6,10,0,3,0,2,8,0,0,0,0.6,0,0,0.6,174,1,0.0005,NotFaulty
2,1,0,5,5,0,0,5,2,1.1667,31,0,1,0,0.6667,0,0,11.5,437,1,0.0001,NotFaulty
2,1,0,0,3,1,0,0,0,1,22,0,0,0,0.75,0,0,8,438,1,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Faulty
2,1,0,5,4,1,0,5,1,1.875,19,0,0,0,0.75,0,0,4.5,439,1,0,NotFaulty
5,1,0,0,6,10,0,0,0,1.125,14,0,1,0,0.6,0,0,1.4,176,1,0,NotFaulty
2,1,0,2,6,1,0,2,1,1.8571,24,0,0,0,0.75,0,0,7.5,442,1,0,NotFaulty
8,1,0,4,20,0,0,4,2,0.5918,376,0.1429,0,0,0.4762,0,0,45.125,115,13,0,NotFaulty
76,1,0,46,185,1998,0,46,0,0.9412,2835,0.4098,0,0,0.0699,0,0,35.5,15,24,0.0413,Faulty
2,1,0,5,5,0,0,5,1,0.8333,57,0,0,0,0.75,0,0,24.5,597,1,0.0001,Faulty
4,1,0,0,5,0,0,0,1,0.1481,172,0,0,0,0.45,0,0,39.75,303,8,0.0401,Faulty
23,1,0,6,57,203,0,6,18,0.9343,565,0.2222,0,0,0.2217,0,0,23.1739,55,9,0.1531,Faulty
4,4,0,0,8,6,0,0,4,2,20,0,0,1,0.6667,0,0,4,318,1,0,NotFaulty
25,1,0,17,77,170,0,17,0,0.8109,1041,0.8462,0,0,0.2083,0,0,40.12,54,14,0.1477,Faulty
13,1,0,9,61,0,0,9,0,0.8819,553,0.3333,0,0,0.1795,0,0,40.6154,108,13,0.1505,Faulty
9,1,0,3,18,0,0,3,9,0,53,1,0,0,0.2593,0,0,4.7778,157,1,0,NotFaulty
5,1,0,9,16,0,0,9,2,0.75,238,0.1429,0,0,0.4167,0,0,43.8,287,8,0.0027,NotFaulty
12,1,0,2,18,66,0,2,12,2,78,0,0,0,0.5417,1,1,5.5,120,4,0.001,Faulty
3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,484,1,0,NotFaulty
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,728,1,0,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Faulty
5,1,0,2,9,6,0,2,2,0.75,53,0,0,0,0.625,0,0,9.2,293,3,0,NotFaulty
20,1,0,10,77,64,0,10,5,0.7129,1021,0.8182,0,0,0.2053,0,0,49.5,77,18,0.1455,Faulty
5,1,0,1,14,4,0,1,4,0.5833,145,0.6667,1,0,0.5,0,0,27.4,314,9,0.1515,NotFaulty
4,1,0,0,10,4,0,0,0,1.2436,298,0,0,0,0.4444,0,0,67,395,4,0,NotFaulty
26,1,0,13,58,0,0,13,22,0.344,719,1,0,0,0.1846,0,0,26.2692,62,4,0.1681,Faulty
4,1,0,0,5,4,0,0,1,0.9444,84,0.0833,11,0,0.6667,0,0,17,407,1,0,NotFaulty
76,1,0,25,131,2812,0,25,62,0.9467,722,0.5714,0,0,0.1008,0,0,8.4079,22,13,0.1691,Faulty
5,1,0,0,10,4,0,0,3,0.5625,52,0.5,2,0,0.5833,0,0,8.6,347,1,0,NotFaulty
3,1,0,1,7,0,0,1,3,0.1429,125,0.1429,0,0,0.5556,0,0,38.3333,811,3,0.0038,NotFaulty
7,1,0,4,8,21,0,4,0,1,15,0,0,0,0.3429,0,0,1,348,1,0.0012,NotFaulty
5,1,0,2,6,10,0,2,0,2,8,0,0,0,0.4,0,0,0.6,489,1,0.0006,NotFaulty
5,1,0,4,6,10,0,4,0,2,8,0,0,0,0.4667,0,0,0.6,490,1,0.0002,NotFaulty
6,1,0,4,7,15,0,4,0,2,9,0,0,0,0.3667,0,0,0.5,409,1,0.0011,NotFaulty
3,1,0,0,4,3,0,0,0,2,6,0,0,0,1,0,0,1,820,1,0.0006,NotFaulty
5,1,0,3,6,10,0,3,0,2,8,0,0,0,0.4667,0,0,0.6,493,1,0.0002,NotFaulty
3,1,0,2,7,3,0,2,3,2,28,0,0,0,0.8333,0,0,8.3333,823,2,0.1466,NotFaulty
4,1,0,3,12,2,0,3,2,0.7083,354,0,0,0,0.4286,0,0,85.5,622,10,0.0002,Faulty
2,4,0,0,3,1,0,0,2,2,10,0,0,1,0.75,0,0,4,1246,1,0,NotFaulty
5,4,0,1,7,4,0,1,5,0.5,31,1,0,0.9565,0.55,0,0,5,499,1,0,NotFaulty
3,1,0,2,13,0,0,2,3,0,58,0,0,0,0.5556,0,0,18,834,2,0,NotFaulty
7,1,0,4,17,11,0,4,1,1,121,0,0,0,0.3429,0,0,14.4286,359,5,0,NotFaulty
7,1,0,5,9,21,0,5,1,2,15,0,0,0,0.4286,0,0,1.1429,360,1,0.0043,Faulty
3,1,0,2,4,3,0,2,1,2,6,0,0,0,0.6667,0,0,1,841,1,0.006,NotFaulty
10,1,0,3,22,0,0,3,1,0.6111,481,1,0,0,0.5,0,0,45.7,255,9,0.1467,NotFaulty
6,1,0,2,16,0,0,2,0,0.4667,178,1,0,0,0.6111,0,0,28.1667,429,5,0.1473,Faulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NotFaulty
8,1,0,1,11,0,0,1,0,0.3571,107,1,0,0,0.4167,0,0,11.875,323,2,0,NotFaulty
13,1,0,7,36,58,0,7,13,0.7917,191,1,0,0,0.2019,0,0,13.3846,200,6,0.1466,NotFaulty
11,1,0,4,21,1,0,4,9,0.5143,258,1,0,0,0.2468,0,0,21.8182,239,5,0,NotFaulty
10,1,0,5,22,0,0,5,10,0.3889,95,1,0,0,0.2833,0,0,8.3,264,2,0,NotFaulty
14,1,0,1,22,0,0,1,14,0.2308,227,1,0,0,0.4286,1,1,15,191,6,0.0042,NotFaulty
5,1,0,1,8,0,0,1,4,0.5833,49,1,0,0,0.36,0,0,8.2,536,2,0,NotFaulty
1,1,0,0,2,0,0,0,0,2,8,0,0,0,1,0,0,3,2682,1,0,NotFaulty
5,2,0,0,8,8,0,0,3,0.5,90,0,0,0.7143,0.45,1,2,16.4,537,3,0.0005,NotFaulty
36,1,0,5,77,92,0,5,8,0.7769,1568,0.5238,0,0,0.1829,1,1,41.9722,78,35,0.1376,Faulty
4,1,0,5,28,2,0,5,3,0.6667,400,0,0,0,0.4375,0,0,98.5,716,28,0,NotFaulty
38,4,0,10,97,553,0,10,28,0.938,729,0.4118,0,0.7143,0.1622,1,1,17.7368,77,10,0.1439,Faulty
5,1,0,4,14,0,0,4,0,0.75,108,0.3333,0,0,0.4,0,0,19.4,589,5,0.1461,Faulty
2,1,0,3,3,1,0,3,1,1,11,1,0,0,0.6667,0,0,4,1475,1,0,Faulty
2,1,0,3,4,0,0,3,2,0.3333,34,1,0,0,0.625,0,0,14.5,1477,2,0,NotFaulty
23,1,0,30,128,39,0,30,0,0.8129,1901,0.8846,0,0,0.1694,0,0,80.5217,134,25,0.1593,Faulty
16,1,0,5,28,86,0,5,3,0.8467,184,0.7,0,0,0.1852,0,0,9.875,195,4,0,NotFaulty
13,1,0,12,34,10,0,12,8,0.6823,455,0.875,0,0,0.2308,0,0,32.7692,243,7,0.1488,Faulty
8,1,0,1,15,0,0,1,7,0.5714,133,1,0,0,0.35,0,0,15.25,398,4,0.1466,NotFaulty
7,1,0,4,17,5,0,4,5,0.6667,109,1,0,0,0.3929,0,0,14.1429,456,2,0.0001,Faulty
1,4,0,0,2,0,0,0,1,2,5,0,0,1,1,0,0,4,3197,1,0,NotFaulty
13,1,0,0,22,0,0,0,10,0.125,145,0,0,0,0.2949,1,1,10,247,6,0.1408,Faulty
10,1,0,6,30,0,0,6,6,0.5741,303,1,0,0,0.2286,0,0,28.7,323,4,0.1494,NotFaulty
8,1,0,2,8,28,0,2,8,2,8,0,0,0,0.3,0,0,0,405,1,0,NotFaulty
6,1,0,1,8,15,0,1,6,2,21,0,0,0,0.5833,0,0,2.5,542,3,0.1466,Faulty
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.375,0,0,0,543,1,0,Faulty
5,1,0,0,6,0,0,0,0,0.125,100,0,0,0,0.55,0,0,18.2,652,1,0.1454,NotFaulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Faulty
2,1,0,3,3,1,0,3,0,2,10,0,0,0,0.75,0,0,3,1632,1,0,NotFaulty
19,1,0,12,45,79,0,12,6,0.7094,629,1,0,0,0.25,0,0,31.4211,175,17,0.1509,Faulty
11,1,0,8,44,1,0,8,0,0.719,658,0.5238,1,0,0.3667,0,0,56.9091,306,14,0.1478,Faulty
4,1,0,1,4,6,0,1,4,2,4,0,0,0,0.5,0,0,0,843,1,0,NotFaulty
2,1,0,2,2,1,0,2,2,2,2,0,0,0,1,0,0,0,1687,1,0,NotFaulty
8,1,0,5,9,28,0,5,0,1,16,0,0,0,0.2679,0,0,0.875,422,1,0.0012,NotFaulty
7,1,0,3,8,21,0,3,0,2,10,0,0,0,0.4,0,0,0.4286,484,1,0.0004,NotFaulty
5,1,0,4,6,10,0,4,2,2,8,0,0,0,0.4667,0,0,0.6,678,1,0.0002,NotFaulty
13,1,0,1,22,32,0,1,10,0.7833,135,0.8,0,0,0.2692,1,1,9,262,7,0.0007,NotFaulty
2,1,0,1,7,1,0,1,2,2,37,0,0,0,0.75,0,0,17.5,1709,3,0.0002,NotFaulty
7,1,0,1,8,17,0,1,5,0.8333,28,1,0,0,0.381,0,0,2.7143,489,1,0.005,NotFaulty
9,1,0,0,10,2,0,0,8,0.6667,83,0.6667,1,0,0.5,1,1,7.8889,382,5,0.1488,Faulty
23,1,0,9,66,99,0,9,2,0.8476,1164,0.4706,0,0,0.2314,0,0,48.8696,153,20,0.1469,NotFaulty
6,1,0,11,42,0,0,11,2,0.6286,599,0.5714,0,0,0.3,0,0,97.6667,596,22,0.1471,Faulty
12,1,0,0,12,66,0,0,12,2,12,0,0,0,0.5833,0,0,0,299,1,0,Faulty
14,1,0,1,25,3,0,1,13,0.6026,237,0,0,0,0.4048,0,0,15.5,257,5,0.1466,NotFaulty
5,3,0,1,18,0,0,1,4,0.55,408,0.4,0,0.9167,0.4,1,1,79.6,727,14,0.145,Faulty
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Faulty
1,1,0,1,2,0,0,1,0,2,8,0,1,0,1,0,0,3,3638,1,0,NotFaulty
2,3,0,1,3,1,0,1,0,2,8,0,0,1,0.75,0,0,3,1820,1,0,NotFaulty
81,1,0,33,168,2716,0,33,44,0.9083,3477,0.5714,0,0,0.0934,0,0,41.4074,48,60,0.1577,Faulty
1,1,0,0,1,0,0,0,0,2,179,0,0,0,0,0,0,140,3964,1,0,NotFaulty
35,1,0,4,51,253,0,4,7,0.7198,3060,0.2105,0,0,0.4059,0,0,85.8857,121,112,0.1427,Faulty
7,1,0,0,8,19,0,0,7,0.9792,49,0,2,0,0.5238,0,0,4.8571,607,2,0,Faulty
